Invoice ID,CustomerID,BillToCustomerID,SalespersonPersonID,InvoiceDate,Customer Purchase Order Number
34967,186,1,2,2014-10-20 00:00:00.000,"19660"
34970,103,1,2,2014-10-20 00:00:00.000,"19452"
34976,133,1,2,2014-10-20 00:00:00.000,"10130"
34985,77,1,2,2014-10-21 00:00:00.000,"18236"
35003,27,1,2,2014-10-21 00:00:00.000,"12133"
35012,80,1,2,2014-10-21 00:00:00.000,"14559"
35016,83,1,2,2014-10-21 00:00:00.000,"14408"
35069,78,1,2,2014-10-22 00:00:00.000,"10721"
35095,190,1,2,2014-10-22 00:00:00.000,"19171"
35110,47,1,2,2014-10-22 00:00:00.000,"12550"
35168,60,1,2,2014-10-23 00:00:00.000,"19176"
35186,78,1,2,2014-10-24 00:00:00.000,"16652"
35261,105,1,2,2014-10-27 00:00:00.000,"17245"
35285,172,1,2,2014-10-27 00:00:00.000,"16252"
35375,7,1,2,2014-10-28 00:00:00.000,"15850"
35398,198,1,2,2014-10-28 00:00:00.000,"17905"
35426,101,1,2,2014-10-29 00:00:00.000,"11962"
35432,77,1,2,2014-10-29 00:00:00.000,"14070"
35437,189,1,2,2014-10-29 00:00:00.000,"14054"
35472,36,1,2,2014-10-29 00:00:00.000,"18575"
35501,54,1,2,2014-10-30 00:00:00.000,"10929"
35574,54,1,2,2014-10-30 00:00:00.000,"13656"
35586,68,1,2,2014-10-30 00:00:00.000,"18439"
35594,182,1,2,2014-10-30 00:00:00.000,"18497"
35608,43,1,2,2014-10-31 00:00:00.000,"18747"
35613,17,1,2,2014-10-31 00:00:00.000,"11171"
35689,16,1,2,2014-10-31 00:00:00.000,"14011"
35749,25,1,2,2014-11-03 00:00:00.000,"10230"
35753,143,1,2,2014-11-03 00:00:00.000,"19831"
35770,27,1,2,2014-11-03 00:00:00.000,"13543"
35800,134,1,2,2014-11-03 00:00:00.000,"18813"
35802,179,1,2,2014-11-03 00:00:00.000,"18686"
35930,43,1,2,2014-11-05 00:00:00.000,"10417"
35939,91,1,2,2014-11-05 00:00:00.000,"12863"
35953,100,1,2,2014-11-05 00:00:00.000,"11913"
35961,127,1,2,2014-11-05 00:00:00.000,"16110"
35967,52,1,2,2014-11-05 00:00:00.000,"17104"
35977,175,1,2,2014-11-05 00:00:00.000,"11596"
35982,176,1,2,2014-11-05 00:00:00.000,"10233"
35983,112,1,2,2014-11-05 00:00:00.000,"17704"
36082,174,1,2,2014-11-07 00:00:00.000,"17565"
36098,163,1,2,2014-11-07 00:00:00.000,"11388"
36102,176,1,2,2014-11-07 00:00:00.000,"10784"
36123,119,1,2,2014-11-08 00:00:00.000,"16552"
36137,28,1,2,2014-11-08 00:00:00.000,"13041"
36207,190,1,2,2014-11-10 00:00:00.000,"16373"
36257,40,1,2,2014-11-11 00:00:00.000,"13061"
36281,129,1,2,2014-11-11 00:00:00.000,"17582"
36318,1,1,2,2014-11-11 00:00:00.000,"13674"
36329,114,1,2,2014-11-12 00:00:00.000,"12368"
36373,110,1,2,2014-11-12 00:00:00.000,"12761"
36425,131,1,2,2014-11-13 00:00:00.000,"11731"
36468,161,1,2,2014-11-14 00:00:00.000,"18325"
36488,66,1,2,2014-11-14 00:00:00.000,"17377"
36505,28,1,2,2014-11-14 00:00:00.000,"18832"
36553,71,1,2,2014-11-15 00:00:00.000,"19720"
36575,108,1,2,2014-11-17 00:00:00.000,"13956"
36581,190,1,2,2014-11-17 00:00:00.000,"15172"
36584,34,1,2,2014-11-17 00:00:00.000,"19309"
36755,141,1,2,2014-11-19 00:00:00.000,"17404"
36781,188,1,2,2014-11-20 00:00:00.000,"16563"
36811,169,1,2,2014-11-21 00:00:00.000,"17608"
36818,84,1,2,2014-11-21 00:00:00.000,"14404"
36826,187,1,2,2014-11-21 00:00:00.000,"14428"
36836,183,1,2,2014-11-21 00:00:00.000,"10222"
36907,43,1,2,2014-11-22 00:00:00.000,"14902"
36979,174,1,2,2014-11-24 00:00:00.000,"11436"
37062,65,1,2,2014-11-25 00:00:00.000,"10682"
37132,94,1,2,2014-11-27 00:00:00.000,"18092"
37148,161,1,2,2014-11-27 00:00:00.000,"15903"
37165,10,1,2,2014-11-27 00:00:00.000,"13694"
37174,161,1,2,2014-11-28 00:00:00.000,"15903"
37188,53,1,2,2014-11-28 00:00:00.000,"10831"
37207,38,1,2,2014-11-28 00:00:00.000,"18216"
37228,191,1,2,2014-11-29 00:00:00.000,"10548"
37327,124,1,2,2014-12-02 00:00:00.000,"16596"
37366,96,1,2,2014-12-02 00:00:00.000,"12937"
37375,45,1,2,2014-12-02 00:00:00.000,"14411"
37393,183,1,2,2014-12-03 00:00:00.000,"19031"
37395,38,1,2,2014-12-03 00:00:00.000,"10316"
37470,88,1,2,2014-12-04 00:00:00.000,"14326"
37474,186,1,2,2014-12-04 00:00:00.000,"15330"
37494,28,1,2,2014-12-05 00:00:00.000,"13939"
37518,29,1,2,2014-12-05 00:00:00.000,"14586"
37542,143,1,2,2014-12-06 00:00:00.000,"11313"
37554,157,1,2,2014-12-08 00:00:00.000,"13423"
37604,64,1,2,2014-12-08 00:00:00.000,"19444"
37610,35,1,2,2014-12-08 00:00:00.000,"17636"
37691,64,1,2,2014-12-09 00:00:00.000,"14689"
37723,143,1,2,2014-12-10 00:00:00.000,"11313"
37749,120,1,2,2014-12-10 00:00:00.000,"13279"
37801,2,1,2,2014-12-10 00:00:00.000,"14074"
37826,141,1,2,2014-12-11 00:00:00.000,"19523"
37830,170,1,2,2014-12-11 00:00:00.000,"13144"
37840,192,1,2,2014-12-11 00:00:00.000,"11481"
37844,76,1,2,2014-12-11 00:00:00.000,"11695"
37882,190,1,2,2014-12-12 00:00:00.000,"13195"
37914,191,1,2,2014-12-12 00:00:00.000,"19885"
37921,165,1,2,2014-12-13 00:00:00.000,"11785"
38046,201,1,2,2014-12-15 00:00:00.000,"18368"
38068,180,1,2,2014-12-16 00:00:00.000,"19572"
38080,36,1,2,2014-12-16 00:00:00.000,"13291"
38090,30,1,2,2014-12-16 00:00:00.000,"16069"
38110,59,1,2,2014-12-16 00:00:00.000,"18744"
38154,70,1,2,2014-12-17 00:00:00.000,"13709"
38176,108,1,2,2014-12-17 00:00:00.000,"15200"
38192,192,1,2,2014-12-17 00:00:00.000,"16087"
38204,102,1,2,2014-12-17 00:00:00.000,"11253"
38229,174,1,2,2014-12-18 00:00:00.000,"11452"
38266,169,1,2,2014-12-18 00:00:00.000,"13363"
38325,173,1,2,2014-12-19 00:00:00.000,"12679"
38332,1,1,2,2014-12-19 00:00:00.000,"12431"
38370,3,1,2,2014-12-19 00:00:00.000,"15224"
38453,114,1,2,2014-12-22 00:00:00.000,"13297"
38511,200,1,2,2014-12-23 00:00:00.000,"12034"
38513,159,1,2,2014-12-23 00:00:00.000,"17902"
38525,193,1,2,2014-12-23 00:00:00.000,"13549"
38553,125,1,2,2014-12-23 00:00:00.000,"17696"
38643,25,1,2,2014-12-24 00:00:00.000,"17104"
38646,57,1,2,2014-12-24 00:00:00.000,"19050"
38654,106,1,2,2014-12-24 00:00:00.000,"15067"
38703,155,1,2,2014-12-25 00:00:00.000,"14090"
38745,187,1,2,2014-12-26 00:00:00.000,"14428"
38775,115,1,2,2014-12-26 00:00:00.000,"13277"
38778,186,1,2,2014-12-26 00:00:00.000,"12587"
38794,13,1,2,2014-12-27 00:00:00.000,"11018"
38841,71,1,2,2014-12-29 00:00:00.000,"13852"
38857,128,1,2,2014-12-29 00:00:00.000,"19749"
38926,58,1,2,2014-12-30 00:00:00.000,"10262"
38942,46,1,2,2014-12-30 00:00:00.000,"10272"
38989,108,1,2,2014-12-30 00:00:00.000,"10643"
39003,94,1,2,2014-12-31 00:00:00.000,"15943"
39043,46,1,2,2014-12-31 00:00:00.000,"19709"
39048,97,1,2,2014-12-31 00:00:00.000,"12754"
39086,44,1,2,2015-01-01 00:00:00.000,"11328"
39144,37,1,2,2015-01-01 00:00:00.000,"18435"
39165,120,1,2,2015-01-02 00:00:00.000,"13279"
39201,100,1,2,2015-01-02 00:00:00.000,"17178"
39226,140,1,2,2015-01-03 00:00:00.000,"10973"
39258,65,1,2,2015-01-05 00:00:00.000,"16697"
39294,201,1,2,2015-01-05 00:00:00.000,"14891"
39297,51,1,2,2015-01-05 00:00:00.000,"10750"
39355,127,1,2,2015-01-06 00:00:00.000,"19718"
39423,179,1,2,2015-01-07 00:00:00.000,"15828"
39524,35,1,2,2015-01-09 00:00:00.000,"17636"
39548,108,1,2,2015-01-09 00:00:00.000,"16783"
39554,170,1,2,2015-01-09 00:00:00.000,"12939"
39596,106,1,2,2015-01-10 00:00:00.000,"16431"
39618,42,1,2,2015-01-12 00:00:00.000,"19361"
39635,189,1,2,2015-01-12 00:00:00.000,"19978"
39650,6,1,2,2015-01-12 00:00:00.000,"17999"
39667,63,1,2,2015-01-13 00:00:00.000,"14006"
39698,44,1,2,2015-01-13 00:00:00.000,"11287"
39734,64,1,2,2015-01-14 00:00:00.000,"14315"
39779,97,1,2,2015-01-14 00:00:00.000,"10857"
39853,64,1,2,2015-01-15 00:00:00.000,"15958"
39905,62,1,2,2015-01-16 00:00:00.000,"16651"
40028,176,1,2,2015-01-19 00:00:00.000,"19736"
40060,3,1,2,2015-01-20 00:00:00.000,"13642"
40074,117,1,2,2015-01-20 00:00:00.000,"18147"
40114,117,1,2,2015-01-21 00:00:00.000,"18147"
40129,95,1,2,2015-01-21 00:00:00.000,"17107"
40151,192,1,2,2015-01-21 00:00:00.000,"18548"
40171,62,1,2,2015-01-21 00:00:00.000,"12193"
40197,167,1,2,2015-01-21 00:00:00.000,"18964"
40198,167,1,2,2015-01-21 00:00:00.000,"17337"
40268,66,1,2,2015-01-22 00:00:00.000,"17693"
40279,74,1,2,2015-01-22 00:00:00.000,"14724"
40288,110,1,2,2015-01-22 00:00:00.000,"18205"
40324,18,1,2,2015-01-23 00:00:00.000,"18941"
40341,133,1,2,2015-01-24 00:00:00.000,"15623"
40381,50,1,2,2015-01-26 00:00:00.000,"13434"
40382,186,1,2,2015-01-26 00:00:00.000,"18984"
40406,155,1,2,2015-01-26 00:00:00.000,"12004"
40438,149,1,2,2015-01-26 00:00:00.000,"10162"
40447,98,1,2,2015-01-26 00:00:00.000,"18160"
40482,155,1,2,2015-01-27 00:00:00.000,"15609"
40502,66,1,2,2015-01-27 00:00:00.000,"19128"
40567,138,1,2,2015-01-27 00:00:00.000,"19239"
40599,177,1,2,2015-01-28 00:00:00.000,"18883"
40681,191,1,2,2015-01-29 00:00:00.000,"19028"
40769,36,1,2,2015-01-30 00:00:00.000,"19933"
40776,24,1,2,2015-01-31 00:00:00.000,"18595"
40852,61,1,2,2015-02-02 00:00:00.000,"17251"
40864,20,1,2,2015-02-02 00:00:00.000,"12867"
40940,61,1,2,2015-02-03 00:00:00.000,"12779"
40987,103,1,2,2015-02-03 00:00:00.000,"19295"
41007,120,1,2,2015-02-04 00:00:00.000,"15066"
41041,105,1,2,2015-02-04 00:00:00.000,"16305"
41082,29,1,2,2015-02-05 00:00:00.000,"19124"
41088,65,1,2,2015-02-05 00:00:00.000,"15593"
41148,95,1,2,2015-02-06 00:00:00.000,"13332"
41158,106,1,2,2015-02-07 00:00:00.000,"17229"
41163,118,1,2,2015-02-07 00:00:00.000,"19494"
41165,119,1,2,2015-02-07 00:00:00.000,"10849"
41273,201,1,2,2015-02-10 00:00:00.000,"13302"
41277,167,1,2,2015-02-10 00:00:00.000,"17363"
41290,169,1,2,2015-02-10 00:00:00.000,"14945"
41339,26,1,2,2015-02-10 00:00:00.000,"12157"
41393,156,1,2,2015-02-11 00:00:00.000,"14682"
41411,146,1,2,2015-02-11 00:00:00.000,"18862"
41434,34,1,2,2015-02-12 00:00:00.000,"14082"
41456,174,1,2,2015-02-12 00:00:00.000,"17617"
41480,77,1,2,2015-02-12 00:00:00.000,"10519"
41526,178,1,2,2015-02-13 00:00:00.000,"17943"
41585,98,1,2,2015-02-14 00:00:00.000,"15423"
41601,125,1,2,2015-02-14 00:00:00.000,"16848"
41644,104,1,2,2015-02-16 00:00:00.000,"13292"
41645,41,1,2,2015-02-16 00:00:00.000,"17847"
41751,17,1,2,2015-02-18 00:00:00.000,"15929"
41765,60,1,2,2015-02-18 00:00:00.000,"11071"
41817,134,1,2,2015-02-19 00:00:00.000,"12310"
41926,91,1,2,2015-02-20 00:00:00.000,"18634"
41964,114,1,2,2015-02-21 00:00:00.000,"19732"
41967,65,1,2,2015-02-21 00:00:00.000,"11927"
42019,22,1,2,2015-02-23 00:00:00.000,"18158"
42054,34,1,2,2015-02-23 00:00:00.000,"18543"
42086,46,1,2,2015-02-23 00:00:00.000,"11720"
42138,144,1,2,2015-02-24 00:00:00.000,"14563"
42144,111,1,2,2015-02-24 00:00:00.000,"14381"
42191,58,1,2,2015-02-24 00:00:00.000,"11881"
42207,51,1,2,2015-02-25 00:00:00.000,"12517"
42294,152,1,2,2015-02-26 00:00:00.000,"10535"
42323,142,1,2,2015-02-26 00:00:00.000,"14328"
42335,20,1,2,2015-02-27 00:00:00.000,"10446"
42375,129,1,2,2015-02-27 00:00:00.000,"11836"
42393,186,1,2,2015-02-27 00:00:00.000,"16790"
42396,67,1,2,2015-02-27 00:00:00.000,"16367"
42436,88,1,2,2015-02-28 00:00:00.000,"13348"
42450,24,1,2,2015-02-28 00:00:00.000,"11384"
42469,89,1,2,2015-02-28 00:00:00.000,"12752"
42513,155,1,2,2015-03-02 00:00:00.000,"12427"
42533,67,1,2,2015-03-03 00:00:00.000,"18701"
42552,199,1,2,2015-03-03 00:00:00.000,"13765"
42570,12,1,2,2015-03-03 00:00:00.000,"15088"
42647,23,1,2,2015-03-04 00:00:00.000,"15759"
42686,67,1,2,2015-03-05 00:00:00.000,"16367"
42693,108,1,2,2015-03-05 00:00:00.000,"12101"
42708,94,1,2,2015-03-05 00:00:00.000,"19145"
42744,195,1,2,2015-03-05 00:00:00.000,"17738"
42777,140,1,2,2015-03-06 00:00:00.000,"11427"
42844,128,1,2,2015-03-07 00:00:00.000,"18924"
42850,174,1,2,2015-03-07 00:00:00.000,"13247"
42892,178,1,2,2015-03-09 00:00:00.000,"15292"
42928,178,1,2,2015-03-10 00:00:00.000,"15292"
42970,127,1,2,2015-03-10 00:00:00.000,"16204"
43022,91,1,2,2015-03-11 00:00:00.000,"18634"
43189,129,1,2,2015-03-12 00:00:00.000,"19746"
43212,184,1,2,2015-03-12 00:00:00.000,"15611"
43221,17,1,2,2015-03-13 00:00:00.000,"16073"
43241,187,1,2,2015-03-13 00:00:00.000,"17916"
43327,19,1,2,2015-03-14 00:00:00.000,"14836"
43339,96,1,2,2015-03-16 00:00:00.000,"17991"
43357,97,1,2,2015-03-16 00:00:00.000,"13375"
43371,107,1,2,2015-03-16 00:00:00.000,"17549"
43381,125,1,2,2015-03-16 00:00:00.000,"13363"
43383,160,1,2,2015-03-16 00:00:00.000,"13068"
43385,114,1,2,2015-03-16 00:00:00.000,"17136"
43400,60,1,2,2015-03-16 00:00:00.000,"17433"
43409,65,1,2,2015-03-16 00:00:00.000,"16138"
43447,193,1,2,2015-03-17 00:00:00.000,"15400"
43567,191,1,2,2015-03-19 00:00:00.000,"10279"
43576,68,1,2,2015-03-19 00:00:00.000,"12591"
43608,108,1,2,2015-03-19 00:00:00.000,"12602"
43611,125,1,2,2015-03-19 00:00:00.000,"12908"
43632,34,1,2,2015-03-20 00:00:00.000,"16746"
43667,118,1,2,2015-03-20 00:00:00.000,"18975"
43668,66,1,2,2015-03-20 00:00:00.000,"14321"
43682,113,1,2,2015-03-21 00:00:00.000,"17023"
43731,68,1,2,2015-03-23 00:00:00.000,"16208"
43736,117,1,2,2015-03-23 00:00:00.000,"18897"
43773,87,1,2,2015-03-23 00:00:00.000,"12599"
43778,52,1,2,2015-03-23 00:00:00.000,"11979"
43785,155,1,2,2015-03-24 00:00:00.000,"12347"
43865,78,1,2,2015-03-24 00:00:00.000,"17139"
43880,119,1,2,2015-03-24 00:00:00.000,"11523"
43884,80,1,2,2015-03-24 00:00:00.000,"12781"
43920,150,1,2,2015-03-25 00:00:00.000,"10621"
43937,35,1,2,2015-03-25 00:00:00.000,"16928"
43982,118,1,2,2015-03-26 00:00:00.000,"18975"
43990,176,1,2,2015-03-26 00:00:00.000,"10102"
43992,166,1,2,2015-03-26 00:00:00.000,"18497"
44106,34,1,2,2015-03-27 00:00:00.000,"16130"
44125,19,1,2,2015-03-27 00:00:00.000,"17906"
44145,171,1,2,2015-03-28 00:00:00.000,"14154"
44192,70,1,2,2015-03-30 00:00:00.000,"15842"
44193,107,1,2,2015-03-30 00:00:00.000,"14434"
44206,165,1,2,2015-03-30 00:00:00.000,"13102"
44222,119,1,2,2015-03-30 00:00:00.000,"10051"
44253,173,1,2,2015-03-30 00:00:00.000,"19968"
44360,1,1,2,2015-04-02 00:00:00.000,"13149"
44450,82,1,2,2015-04-03 00:00:00.000,"10926"
44490,143,1,2,2015-04-03 00:00:00.000,"11296"
44521,73,1,2,2015-04-03 00:00:00.000,"17680"
44595,83,1,2,2015-04-06 00:00:00.000,"10932"
44607,137,1,2,2015-04-06 00:00:00.000,"12198"
44656,194,1,2,2015-04-06 00:00:00.000,"17314"
44664,27,1,2,2015-04-06 00:00:00.000,"10878"
44673,143,1,2,2015-04-07 00:00:00.000,"11296"
44683,75,1,2,2015-04-07 00:00:00.000,"15380"
44694,134,1,2,2015-04-07 00:00:00.000,"11223"
44779,68,1,2,2015-04-08 00:00:00.000,"17833"
44797,90,1,2,2015-04-08 00:00:00.000,"12549"
44815,4,1,2,2015-04-08 00:00:00.000,"19350"
44872,70,1,2,2015-04-09 00:00:00.000,"15076"
44878,163,1,2,2015-04-09 00:00:00.000,"19479"
44921,21,1,2,2015-04-10 00:00:00.000,"12844"
44972,24,1,2,2015-04-10 00:00:00.000,"11048"
45030,2,1,2,2015-04-11 00:00:00.000,"14010"
45069,112,1,2,2015-04-13 00:00:00.000,"16753"
45076,197,1,2,2015-04-13 00:00:00.000,"10622"
45130,128,1,2,2015-04-13 00:00:00.000,"16379"
45173,40,1,2,2015-04-14 00:00:00.000,"19859"
45190,80,1,2,2015-04-14 00:00:00.000,"10251"
45197,104,1,2,2015-04-14 00:00:00.000,"17367"
45266,59,1,2,2015-04-15 00:00:00.000,"18097"
45302,131,1,2,2015-04-15 00:00:00.000,"13844"
45370,116,1,2,2015-04-16 00:00:00.000,"12735"
45446,116,1,2,2015-04-17 00:00:00.000,"12735"
45482,161,1,2,2015-04-17 00:00:00.000,"16331"
45509,15,1,2,2015-04-18 00:00:00.000,"15391"
45512,123,1,2,2015-04-18 00:00:00.000,"10780"
45528,43,1,2,2015-04-20 00:00:00.000,"16026"
45545,101,1,2,2015-04-20 00:00:00.000,"11168"
45565,195,1,2,2015-04-20 00:00:00.000,"11904"
45584,15,1,2,2015-04-21 00:00:00.000,"15391"
45603,67,1,2,2015-04-21 00:00:00.000,"17901"
45628,122,1,2,2015-04-21 00:00:00.000,"15124"
45670,30,1,2,2015-04-21 00:00:00.000,"16336"
45790,194,1,2,2015-04-23 00:00:00.000,"19043"
45797,64,1,2,2015-04-23 00:00:00.000,"10305"
45848,156,1,2,2015-04-23 00:00:00.000,"17105"
45991,183,1,2,2015-04-27 00:00:00.000,"18623"
46000,113,1,2,2015-04-27 00:00:00.000,"10225"
46041,55,1,2,2015-04-27 00:00:00.000,"14606"
46144,65,1,2,2015-04-29 00:00:00.000,"15451"
46179,191,1,2,2015-04-29 00:00:00.000,"16536"
46238,78,1,2,2015-04-30 00:00:00.000,"18845"
46262,70,1,2,2015-04-30 00:00:00.000,"14909"
46266,14,1,2,2015-04-30 00:00:00.000,"10264"
46346,85,1,2,2015-05-01 00:00:00.000,"19246"
46356,126,1,2,2015-05-01 00:00:00.000,"17847"
46375,76,1,2,2015-05-01 00:00:00.000,"12454"
46445,174,1,2,2015-05-02 00:00:00.000,"17155"
46453,101,1,2,2015-05-04 00:00:00.000,"16581"
46481,159,1,2,2015-05-04 00:00:00.000,"13150"
46493,134,1,2,2015-05-04 00:00:00.000,"15936"
46583,179,1,2,2015-05-05 00:00:00.000,"11524"
46608,113,1,2,2015-05-05 00:00:00.000,"14502"
46638,137,1,2,2015-05-06 00:00:00.000,"12198"
46689,2,1,2,2015-05-06 00:00:00.000,"18765"
46698,93,1,2,2015-05-07 00:00:00.000,"15597"
46716,105,1,2,2015-05-07 00:00:00.000,"13231"
46718,24,1,2,2015-05-07 00:00:00.000,"18865"
46721,39,1,2,2015-05-07 00:00:00.000,"13944"
46726,83,1,2,2015-05-07 00:00:00.000,"18014"
46740,28,1,2,2015-05-07 00:00:00.000,"15655"
46822,43,1,2,2015-05-08 00:00:00.000,"15716"
46908,86,1,2,2015-05-11 00:00:00.000,"15270"
46948,77,1,2,2015-05-12 00:00:00.000,"12101"
46977,176,1,2,2015-05-12 00:00:00.000,"19748"
47030,4,1,2,2015-05-13 00:00:00.000,"10683"
47042,118,1,2,2015-05-13 00:00:00.000,"12152"
47044,103,1,2,2015-05-13 00:00:00.000,"16873"
47055,24,1,2,2015-05-13 00:00:00.000,"19372"
47056,114,1,2,2015-05-13 00:00:00.000,"17586"
47071,198,1,2,2015-05-14 00:00:00.000,"16991"
47154,118,1,2,2015-05-15 00:00:00.000,"12152"
47166,185,1,2,2015-05-15 00:00:00.000,"10005"
47196,132,1,2,2015-05-15 00:00:00.000,"14286"
47279,70,1,2,2015-05-18 00:00:00.000,"15076"
47308,182,1,2,2015-05-18 00:00:00.000,"14746"
47320,146,1,2,2015-05-18 00:00:00.000,"18531"
47423,47,1,2,2015-05-20 00:00:00.000,"10283"
47430,87,1,2,2015-05-20 00:00:00.000,"15681"
47457,152,1,2,2015-05-20 00:00:00.000,"11124"
47519,191,1,2,2015-05-21 00:00:00.000,"19474"
47587,182,1,2,2015-05-21 00:00:00.000,"17416"
47598,188,1,2,2015-05-21 00:00:00.000,"13298"
47644,114,1,2,2015-05-22 00:00:00.000,"13891"
47658,90,1,2,2015-05-22 00:00:00.000,"17687"
47661,121,1,2,2015-05-22 00:00:00.000,"17666"
47674,24,1,2,2015-05-23 00:00:00.000,"13024"
47728,30,1,2,2015-05-25 00:00:00.000,"17934"
47754,172,1,2,2015-05-25 00:00:00.000,"13876"
47810,29,1,2,2015-05-26 00:00:00.000,"13156"
47812,40,1,2,2015-05-26 00:00:00.000,"17874"
47842,138,1,2,2015-05-26 00:00:00.000,"17126"
47849,52,1,2,2015-05-26 00:00:00.000,"19037"
47865,187,1,2,2015-05-26 00:00:00.000,"10958"
47876,146,1,2,2015-05-26 00:00:00.000,"18699"
47910,34,1,2,2015-05-27 00:00:00.000,"10132"
47967,115,1,2,2015-05-27 00:00:00.000,"14988"
48038,29,1,2,2015-05-29 00:00:00.000,"13156"
48050,123,1,2,2015-05-29 00:00:00.000,"19706"
48146,11,1,2,2015-05-30 00:00:00.000,"17376"
48148,128,1,2,2015-05-30 00:00:00.000,"15602"
48191,110,1,2,2015-06-01 00:00:00.000,"18213"
48220,92,1,2,2015-06-01 00:00:00.000,"13813"
48222,130,1,2,2015-06-01 00:00:00.000,"17571"
48227,49,1,2,2015-06-01 00:00:00.000,"10911"
48258,63,1,2,2015-06-01 00:00:00.000,"16585"
48287,59,1,2,2015-06-02 00:00:00.000,"15350"
48299,33,1,2,2015-06-02 00:00:00.000,"14832"
48383,91,1,2,2015-06-03 00:00:00.000,"10426"
48384,59,1,2,2015-06-03 00:00:00.000,"10520"
48403,144,1,2,2015-06-03 00:00:00.000,"14629"
48406,116,1,2,2015-06-03 00:00:00.000,"19165"
48414,127,1,2,2015-06-03 00:00:00.000,"18529"
48443,54,1,2,2015-06-04 00:00:00.000,"18321"
48444,141,1,2,2015-06-04 00:00:00.000,"13331"
48458,110,1,2,2015-06-04 00:00:00.000,"12114"
48487,3,1,2,2015-06-04 00:00:00.000,"19373"
48491,161,1,2,2015-06-04 00:00:00.000,"18961"
48518,59,1,2,2015-06-05 00:00:00.000,"10520"
48555,14,1,2,2015-06-05 00:00:00.000,"19396"
48602,113,1,2,2015-06-05 00:00:00.000,"12710"
48609,132,1,2,2015-06-05 00:00:00.000,"15385"
48678,16,1,2,2015-06-08 00:00:00.000,"12794"
48799,89,1,2,2015-06-09 00:00:00.000,"18943"
48803,6,1,2,2015-06-09 00:00:00.000,"10669"
48836,141,1,2,2015-06-10 00:00:00.000,"13331"
48886,144,1,2,2015-06-10 00:00:00.000,"10929"
48888,100,1,2,2015-06-10 00:00:00.000,"19135"
48916,162,1,2,2015-06-10 00:00:00.000,"15148"
48930,193,1,2,2015-06-10 00:00:00.000,"11085"
48933,98,1,2,2015-06-10 00:00:00.000,"14433"
48935,102,1,2,2015-06-10 00:00:00.000,"12644"
48967,4,1,2,2015-06-11 00:00:00.000,"11530"
49019,142,1,2,2015-06-12 00:00:00.000,"15652"
49068,52,1,2,2015-06-13 00:00:00.000,"10760"
49076,114,1,2,2015-06-13 00:00:00.000,"12757"
49115,138,1,2,2015-06-15 00:00:00.000,"16203"
49120,162,1,2,2015-06-15 00:00:00.000,"19956"
49122,53,1,2,2015-06-15 00:00:00.000,"15774"
49142,65,1,2,2015-06-15 00:00:00.000,"14380"
49156,51,1,2,2015-06-15 00:00:00.000,"11933"
49157,56,1,2,2015-06-15 00:00:00.000,"13197"
49158,84,1,2,2015-06-15 00:00:00.000,"14264"
49163,130,1,2,2015-06-15 00:00:00.000,"10253"
49172,144,1,2,2015-06-16 00:00:00.000,"10929"
49173,142,1,2,2015-06-16 00:00:00.000,"15652"
49179,5,1,2,2015-06-16 00:00:00.000,"16036"
49186,157,1,2,2015-06-16 00:00:00.000,"19651"
49237,136,1,2,2015-06-17 00:00:00.000,"14869"
49268,162,1,2,2015-06-17 00:00:00.000,"10421"
49301,41,1,2,2015-06-17 00:00:00.000,"11591"
49318,152,1,2,2015-06-18 00:00:00.000,"18224"
49351,124,1,2,2015-06-18 00:00:00.000,"16534"
49355,33,1,2,2015-06-18 00:00:00.000,"11823"
49365,38,1,2,2015-06-18 00:00:00.000,"13185"
49444,2,1,2,2015-06-19 00:00:00.000,"13966"
49458,26,1,2,2015-06-19 00:00:00.000,"19038"
49485,183,1,2,2015-06-20 00:00:00.000,"14693"
49489,169,1,2,2015-06-20 00:00:00.000,"13121"
49492,192,1,2,2015-06-22 00:00:00.000,"18862"
49533,177,1,2,2015-06-22 00:00:00.000,"17909"
49555,64,1,2,2015-06-23 00:00:00.000,"18005"
49606,111,1,2,2015-06-24 00:00:00.000,"14381"
49620,31,1,2,2015-06-24 00:00:00.000,"15463"
49673,146,1,2,2015-06-24 00:00:00.000,"12863"
49678,136,1,2,2015-06-25 00:00:00.000,"14869"
49739,30,1,2,2015-06-25 00:00:00.000,"14555"
49815,111,1,2,2015-06-26 00:00:00.000,"19522"
49847,54,1,2,2015-06-26 00:00:00.000,"14317"
49866,57,1,2,2015-06-26 00:00:00.000,"16737"
50004,138,1,2,2015-06-30 00:00:00.000,"12715"
50168,2,1,2,2015-07-02 00:00:00.000,"18571"
50206,182,1,2,2015-07-02 00:00:00.000,"14486"
50213,82,1,2,2015-07-02 00:00:00.000,"17781"
50261,144,1,2,2015-07-03 00:00:00.000,"17773"
50282,198,1,2,2015-07-03 00:00:00.000,"16421"
50356,15,1,2,2015-07-06 00:00:00.000,"11474"
50392,59,1,2,2015-07-06 00:00:00.000,"13226"
50411,143,1,2,2015-07-06 00:00:00.000,"12744"
50454,124,1,2,2015-07-07 00:00:00.000,"10864"
50498,95,1,2,2015-07-07 00:00:00.000,"18619"
50574,79,1,2,2015-07-08 00:00:00.000,"17730"
50594,137,1,2,2015-07-08 00:00:00.000,"11695"
50624,31,1,2,2015-07-09 00:00:00.000,"14708"
