ProductKey,Product Code,Product Name,ProductSubcategoryKey,Manufacturer,Brand,Color,Weight,Weight Unit Measure,Unit Cost,Unit Price,Available Date
1015,"0401072","A. Datum Rangefinder Digital Camera X200 Green",23,"A. Datum Corporation","A. Datum","Green",5.3,"ounces",66.26,200,2006-03-02 00:00:00.000
1016,"0401073","A. Datum Slim Digital Camera M180 Green",23,"A. Datum Corporation","A. Datum","Green",5.6,"ounces",68.06,148,2007-11-13 00:00:00.000
1017,"0401074","A. Datum Ultra Compact Digital Camera M190 Green",23,"A. Datum Corporation","A. Datum","Green",6,"ounces",75.88,165,2006-12-31 00:00:00.000
1018,"0401075","A. Datum All in One Digital Camera M200 Green",23,"A. Datum Corporation","A. Datum","Green",5.25,"ounces",86.45,188,2005-06-16 00:00:00.000
1019,"0401076","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green",23,"A. Datum Corporation","A. Datum","Green",5.65,"ounces",88.79,268,2006-09-03 00:00:00.000
1020,"0401077","A. Datum Super-zoom Digital Camera X300 Green",23,"A. Datum Corporation","A. Datum","Green",5.25,"ounces",96.08,290,2007-02-28 00:00:00.000
1021,"0401078","A. Datum Consumer Digital Camera E100 Green",23,"A. Datum Corporation","A. Datum","Green",5.5,"ounces",143.26,281,2006-07-13 00:00:00.000
1022,"0401079","A. Datum Consumer Digital Camera M300 Green",23,"A. Datum Corporation","A. Datum","Green",5.25,"ounces",84.84,184.5,2004-09-16 00:00:00.000
1023,"0401080","A. Datum Advanced Digital Camera M300 Green",23,"A. Datum Corporation","A. Datum","Green",5.65,"ounces",86.68,188.5,2006-08-02 00:00:00.000
1024,"0401081","A. Datum Bridge Digital Camera M300 Green",23,"A. Datum Corporation","A. Datum","Green",5.6,"ounces",85.95,186.9,2005-11-13 00:00:00.000
1025,"0401082","A. Datum SLR-like Digital Camera M400 Green",23,"A. Datum Corporation","A. Datum","Green",5.5,"ounces",90.55,196.9,2007-11-15 00:00:00.000
1026,"0401083","A. Datum Point Shoot Digital Camera M500 Green",23,"A. Datum Corporation","A. Datum","Green",5.9,"ounces",91.05,198,2005-06-16 00:00:00.000
1027,"0401084","A. Datum Full Frame Digital Camera X300 Green",23,"A. Datum Corporation","A. Datum","Green",6,"ounces",76.53,231,2009-04-11 00:00:00.000
1028,"0401085","A. Datum Compact Digital Camera M200 Azure",23,"A. Datum Corporation","A. Datum","Azure",4.1,"ounces",59.32,129,2006-07-03 00:00:00.000
1029,"0401086","A. Datum Rangefinder Digital Camera X200 Azure",23,"A. Datum Corporation","A. Datum","Azure",22,"ounces",66.26,200,2008-09-30 00:00:00.000
1030,"0401087","A. Datum Slim Digital Camera M180 Azure",23,"A. Datum Corporation","A. Datum","Azure",6.1,"ounces",68.06,148,2005-04-16 00:00:00.000
1031,"0401088","A. Datum Ultra Compact Digital Camera M190 Azure",23,"A. Datum Corporation","A. Datum","Azure",4.9,"ounces",75.88,165,2008-02-05 00:00:00.000
1032,"0401089","A. Datum All in One Digital Camera M200 Azure",23,"A. Datum Corporation","A. Datum","Azure",4.9,"ounces",86.45,188,2009-01-03 00:00:00.000
1033,"0401090","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.2,"ounces",88.79,268,2005-07-30 00:00:00.000
1034,"0401091","A. Datum Super-zoom Digital Camera X300 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.3,"ounces",96.08,290,2006-05-16 00:00:00.000
1035,"0401092","A. Datum Consumer Digital Camera E100 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.6,"ounces",143.26,281,2006-11-02 00:00:00.000
1036,"0401093","A. Datum Consumer Digital Camera M300 Azure",23,"A. Datum Corporation","A. Datum","Azure",6,"ounces",84.84,184.5,2005-05-05 00:00:00.000
1037,"0401094","A. Datum Advanced Digital Camera M300 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.25,"ounces",86.68,188.5,2007-03-31 00:00:00.000
1038,"0401095","A. Datum Bridge Digital Camera M300 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.65,"ounces",85.95,186.9,2006-08-08 00:00:00.000
1039,"0401096","A. Datum SLR-like Digital Camera M400 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.25,"ounces",90.55,196.9,2006-09-19 00:00:00.000
1040,"0401097","A. Datum Point n' Shoot Digital Camera M500 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.5,"ounces",91.05,198,2006-02-28 00:00:00.000
1041,"0401098","A. Datum Full Frame Digital Camera X300 Azure",23,"A. Datum Corporation","A. Datum","Azure",5.25,"ounces",76.53,231,2006-07-13 00:00:00.000
1042,"0401099","A. Datum Point Shoot Digital Camera M500 Silver Grey",23,"A. Datum Corporation","A. Datum","Silver Grey",6.1,"ounces",91.05,198,2006-11-18 00:00:00.000
1043,"0401100","A. Datum Full Frame Digital Camera X300 Silver Grey",23,"A. Datum Corporation","A. Datum","Silver Grey",4.9,"ounces",76.53,231,2005-04-16 00:00:00.000
1,"0101001","Contoso 512MB MP3 Player E51 Silver",1,"Contoso, Ltd","Contoso","Silver",4.8,"ounces",6.62,12.99,2005-05-03 00:00:00.000
2,"0101002","Contoso 512MB MP3 Player E51 Blue",1,"Contoso, Ltd","Contoso","Blue",4.1,"ounces",6.62,12.99,2005-05-03 00:00:00.000
3,"0101003","Contoso 1G MP3 Player E100 White",1,"Contoso, Ltd","Contoso","White",4.5,"ounces",7.4,14.52,2006-05-13 00:00:00.000
4,"0101004","Contoso 2G MP3 Player E200 Silver",1,"Contoso, Ltd","Contoso","Silver",4.5,"ounces",11,21.57,2006-12-16 00:00:00.000
5,"0101005","Contoso 2G MP3 Player E200 Red",1,"Contoso, Ltd","Contoso","Red",2.4,"ounces",11,21.57,2006-12-17 00:00:00.000
6,"0101006","Contoso 2G MP3 Player E200 Black",1,"Contoso, Ltd","Contoso","Black",8.8,"ounces",11,21.57,2006-12-18 00:00:00.000
7,"0101007","Contoso 2G MP3 Player E200 Blue",1,"Contoso, Ltd","Contoso","Blue",2.1,"ounces",11,21.57,2006-12-19 00:00:00.000
8,"0101008","Contoso 4G MP3 Player E400 Silver",1,"Contoso, Ltd","Contoso","Silver",5.6,"ounces",30.58,59.99,2007-04-16 00:00:00.000
9,"0101009","Contoso 4G MP3 Player E400 Black",1,"Contoso, Ltd","Contoso","Black",2.1,"ounces",30.58,59.99,2007-04-16 00:00:00.000
10,"0101010","Contoso 4G MP3 Player E400 Green",1,"Contoso, Ltd","Contoso","Green",11,"ounces",30.58,59.99,2007-04-16 00:00:00.000
11,"0101011","Contoso 4G MP3 Player E400 Orange",1,"Contoso, Ltd","Contoso","Orange",14.1,"ounces",30.58,59.99,2007-04-16 00:00:00.000
12,"0101012","Contoso 4GB Flash MP3 Player E401 Blue",1,"Contoso, Ltd","Contoso","Blue",7.4,"ounces",35.72,77.68,2007-06-16 00:00:00.000
13,"0101013","Contoso 4GB Flash MP3 Player E401 Black",1,"Contoso, Ltd","Contoso","Black",2.6,"ounces",35.72,77.68,2007-06-16 00:00:00.000
14,"0101014","Contoso 4GB Flash MP3 Player E401 Silver",1,"Contoso, Ltd","Contoso","Silver",8,"ounces",35.72,77.68,2007-06-16 00:00:00.000
15,"0101015","Contoso 4GB Flash MP3 Player E401 White",1,"Contoso, Ltd","Contoso","White",2.1,"ounces",35.72,77.68,2007-06-16 00:00:00.000
16,"0101016","Contoso 8GB Super-Slim MP3/Video Player M800 White",1,"Contoso, Ltd","Contoso","White",11,"ounces",50.56,109.95,2008-01-16 00:00:00.000
17,"0101017","Contoso 8GB Super-Slim MP3/Video Player M800 Red",1,"Contoso, Ltd","Contoso","Red",11,"ounces",50.56,109.95,2008-01-16 00:00:00.000
18,"0101018","Contoso 8GB Super-Slim MP3/Video Player M800 Green",1,"Contoso, Ltd","Contoso","Green",2.1,"ounces",50.56,109.95,2008-01-16 00:00:00.000
19,"0101019","Contoso 8GB Super-Slim MP3/Video Player M800 Pink",1,"Contoso, Ltd","Contoso","Pink",5.9,"ounces",50.56,109.95,2008-01-16 00:00:00.000
21,"0101021","Contoso 8GB MP3 Player new model M820 Blue",1,"Contoso, Ltd","Contoso","Blue",10.6,"ounces",61.62,134,2008-03-20 00:00:00.000
22,"0101022","Contoso 8GB MP3 Player new model M820 Yellow",1,"Contoso, Ltd","Contoso","Yellow",1,"ounces",61.62,134,2008-03-20 00:00:00.000
23,"0101023","Contoso 8GB MP3 Player new model M820 White",1,"Contoso, Ltd","Contoso","White",2.6,"ounces",61.62,134,2008-03-20 00:00:00.000
24,"0101024","Contoso 16GB Mp5 Player M1600 Blue",1,"Contoso, Ltd","Contoso","Blue",11,"ounces",91.93,199.9,2009-03-11 00:00:00.000
25,"0101025","Contoso 16GB Mp5 Player M1600 Black",1,"Contoso, Ltd","Contoso","Black",5.9,"ounces",91.93,199.9,2009-03-11 00:00:00.000
26,"0101026","Contoso 16GB Mp5 Player M1600 Green",1,"Contoso, Ltd","Contoso","Green",14.1,"ounces",91.93,199.9,2009-03-11 00:00:00.000
27,"0101027","Contoso 16GB Mp5 Player M1600 White",1,"Contoso, Ltd","Contoso","White",8,"ounces",91.93,199.9,2009-03-11 00:00:00.000
28,"0101028","Contoso 16GB Mp5 Player M1600 Red",1,"Contoso, Ltd","Contoso","Red",2,"ounces",91.93,199.9,2009-03-11 00:00:00.000
30,"0101030","Contoso 32GB Video MP3 Player M3200 Red",1,"Contoso, Ltd","Contoso","Red",2.1,"ounces",84.49,255,2008-06-02 00:00:00.000
32,"0101032","Contoso 32GB Video MP3 Player M3200 Pink",1,"Contoso, Ltd","Contoso","Pink",8.8,"ounces",84.49,255,2008-06-02 00:00:00.000
33,"0101033","Contoso 32GB Video MP3 Player M3200 Black",1,"Contoso, Ltd","Contoso","Black",10.1,"ounces",84.49,255,2008-06-02 00:00:00.000
34,"0101034","Contoso 4GB Portable MP3 Player M450 Black",1,"Contoso, Ltd","Contoso","Black",0.55,"ounces",48.92,95.95,2007-12-28 00:00:00.000
35,"0101035","Contoso 4GB Portable MP3 Player M450 White",1,"Contoso, Ltd","Contoso","White",2.4,"ounces",48.92,95.95,2007-12-28 00:00:00.000
37,"0101037","Contoso 8GB Clock & Radio MP3 Player X850 Silver",1,"Contoso, Ltd","Contoso","Silver",1.6,"ounces",99.14,299.23,2006-02-02 00:00:00.000
39,"0101039","Contoso 8GB Clock & Radio MP3 Player X850 Green",1,"Contoso, Ltd","Contoso","Green",6.4,"ounces",99.14,299.23,2006-02-02 00:00:00.000
40,"0101040","Contoso 8GB Clock & Radio MP3 Player X850 Blue",1,"Contoso, Ltd","Contoso","Blue",5,"ounces",99.14,299.23,2006-02-02 00:00:00.000
41,"0101041","Contoso 16GB New Generation MP5 Player M1650 Silver",1,"Contoso, Ltd","Contoso","Silver",8,"ounces",106.69,232,2009-04-18 00:00:00.000
42,"0101042","Contoso 16GB New Generation MP5 Player M1650 White",1,"Contoso, Ltd","Contoso","White",12,"ounces",106.69,232,2009-04-18 00:00:00.000
43,"0101043","Contoso 16GB New Generation MP5 Player M1650 Black",1,"Contoso, Ltd","Contoso","Black",14.1,"ounces",106.69,232,2009-04-18 00:00:00.000
45,"0101045","Contoso 16GB New Generation MP5 Player M1650 Pink",1,"Contoso, Ltd","Contoso","Pink",5,"ounces",106.69,232,2009-04-18 00:00:00.000
1247,"0406001","Contoso Rechargeable Li-Ion Battery Pack E300 Silver",28,"Contoso, Ltd","Contoso","Silver",3.5,"ounces",25.49,49.99,2005-01-25 00:00:00.000
1248,"0406002","Contoso Rechargeable Li-Ion Battery Pack E300 Black",28,"Contoso, Ltd","Contoso","Black",3.8,"ounces",25.49,49.99,2005-01-25 00:00:00.000
1249,"0406003","Contoso Rechargeable Li-Ion Battery Pack E300 White",28,"Contoso, Ltd","Contoso","White",2,"ounces",25.49,49.99,2005-01-25 00:00:00.000
1250,"0406004","Contoso Travel Charger for S-Series Battery E302 Silver",28,"Contoso, Ltd","Contoso","Silver",2.5,"ounces",30.58,59.99,2006-03-04 00:00:00.000
1251,"0406005","Contoso Travel Charger for S-Series Battery E302 Black",28,"Contoso, Ltd","Contoso","Black",16.5,"ounces",30.58,59.99,2006-03-04 00:00:00.000
1252,"0406006","Contoso Travel Charger for S-Series Battery E302 White",28,"Contoso, Ltd","Contoso","White",4,"ounces",30.58,59.99,2006-03-04 00:00:00.000
1253,"0406007","Contoso General Carrying Case E304 Silver",28,"Contoso, Ltd","Contoso","Silver",4,"ounces",10.19,19.99,2007-05-19 00:00:00.000
1254,"0406008","Contoso General Carrying Case E304 Black",28,"Contoso, Ltd","Contoso","Black",4.7,"ounces",10.19,19.99,2007-05-19 00:00:00.000
1255,"0406009","Contoso General Carrying Case E304 White",28,"Contoso, Ltd","Contoso","White",3.6,"ounces",10.19,19.99,2007-05-19 00:00:00.000
1256,"0406010","Contoso General Carrying Case E304 Blue",28,"Contoso, Ltd","Contoso","Blue",4.5,"ounces",10.19,19.99,2007-05-19 00:00:00.000
1258,"0406012","Contoso Cyber Shot Digital Cameras Adapter E306 Blue",28,"Contoso, Ltd","Contoso","Blue",14.1,"ounces",20.39,39.99,2008-08-08 00:00:00.000
1259,"0406013","Contoso Cyber Shot Digital Cameras Adapter E306 Black",28,"Contoso, Ltd","Contoso","Black",17,"ounces",20.39,39.99,2008-08-08 00:00:00.000
1260,"0406014","Contoso Multi-Use Terminal Cable E308 Silver",28,"Contoso, Ltd","Contoso","Silver",6.2,"ounces",18.86,36.99,2006-02-09 00:00:00.000
1261,"0406015","Contoso Multi-Use Terminal Cable E308 White",28,"Contoso, Ltd","Contoso","White",4.5,"ounces",18.86,36.99,2006-02-09 00:00:00.000
1262,"0406016","Contoso Multi-Use Terminal Cable E308 Black",28,"Contoso, Ltd","Contoso","Black",5,"ounces",18.86,36.99,2006-02-09 00:00:00.000
1263,"0406017","Contoso Rechargeable Battery Pack E310 Silver",28,"Contoso, Ltd","Contoso","Silver",3.9,"ounces",35.68,69.99,2009-01-03 00:00:00.000
1264,"0406018","Contoso Rechargeable Battery Pack E310 Black",28,"Contoso, Ltd","Contoso","Black",4.2,"ounces",35.68,69.99,2009-01-03 00:00:00.000
1265,"0406019","Contoso Rechargeable Battery Pack E310 White",28,"Contoso, Ltd","Contoso","White",19,"ounces",35.68,69.99,2009-01-03 00:00:00.000
1266,"0406020","Contoso Carrying Case E312 Silver",28,"Contoso, Ltd","Contoso","Silver",3.5,"ounces",25.47,49.96,2006-09-25 00:00:00.000
1267,"0406021","Contoso Carrying Case E312 Pink",28,"Contoso, Ltd","Contoso","Pink",4.1,"ounces",25.47,49.96,2006-09-25 00:00:00.000
1268,"0406022","Contoso Carrying Case E312 White",28,"Contoso, Ltd","Contoso","White",5,"ounces",25.47,49.96,2006-09-25 00:00:00.000
1269,"0406023","Contoso Carrying Case E312 Blue",28,"Contoso, Ltd","Contoso","Blue",4.3,"ounces",25.47,49.96,2006-09-25 00:00:00.000
1270,"0406024","Contoso Lens Cap Keeper E314 Pink",28,"Contoso, Ltd","Contoso","Pink",4.9,"ounces",3.54,6.95,2007-04-06 00:00:00.000
1271,"0406025","Contoso Lens Cap Keeper E314 Yellow",28,"Contoso, Ltd","Contoso","Yellow",5.3,"ounces",3.54,6.95,2007-04-06 00:00:00.000
1272,"0406026","Contoso Lens Cap Keeper E314 White",28,"Contoso, Ltd","Contoso","White",1.2,"ounces",3.54,6.95,2007-04-06 00:00:00.000
1273,"0406027","Contoso Lens Cap Keeper E314 Silver",28,"Contoso, Ltd","Contoso","Silver",4.7,"ounces",3.54,6.95,2007-04-06 00:00:00.000
1274,"0406028","Contoso Digital Cameras Lightweight Tripod E316 White",28,"Contoso, Ltd","Contoso","White",5.2,"ounces",26.58,52.13,2008-08-09 00:00:00.000
1275,"0406029","Contoso Digital Cameras Lightweight Tripod E316 Black",28,"Contoso, Ltd","Contoso","Black",13,"ounces",26.58,52.13,2008-08-09 00:00:00.000
1276,"0406030","Contoso Digital Cameras Lightweight Tripod E316 Pink",28,"Contoso, Ltd","Contoso","Pink",11.5,"ounces",26.58,52.13,2008-08-09 00:00:00.000
1277,"0406031","Contoso Digital Cameras Lightweight Tripod E316 Silver",28,"Contoso, Ltd","Contoso","Silver",1.6,"ounces",26.58,52.13,2008-08-09 00:00:00.000
1278,"0406032","Contoso General Soft Carrying Case E318 Blue",28,"Contoso, Ltd","Contoso","Blue",1.6,"ounces",7.64,14.99,2009-01-01 00:00:00.000
1279,"0406033","Contoso General Soft Carrying Case E318 Black",28,"Contoso, Ltd","Contoso","Black",2.6,"ounces",7.64,14.99,2009-01-01 00:00:00.000
1280,"0406034","Contoso General Soft Carrying Case E318 Silver",28,"Contoso, Ltd","Contoso","Silver",2.6,"ounces",7.64,14.99,2009-01-01 00:00:00.000
1281,"0406035","Contoso General Soft Carrying Case E318 White",28,"Contoso, Ltd","Contoso","White",2.9,"ounces",7.64,14.99,2009-01-01 00:00:00.000
1282,"0406036","Contoso Mini Battery Charger Kit E320 Red",28,"Contoso, Ltd","Contoso","Red",2,"ounces",12.74,24.99,2006-03-07 00:00:00.000
1283,"0406037","Contoso Mini Battery Charger Kit E320 White",28,"Contoso, Ltd","Contoso","White",7,"ounces",12.74,24.99,2006-03-07 00:00:00.000
1284,"0406038","Contoso Mini Battery Charger Kit E320 Black",28,"Contoso, Ltd","Contoso","Black",7,"ounces",12.74,24.99,2006-03-07 00:00:00.000
1285,"0406039","Contoso Mini Battery Charger Kit E320 Silver",28,"Contoso, Ltd","Contoso","Silver",3.3,"ounces",12.74,24.99,2006-03-07 00:00:00.000
1286,"0406040","Contoso Genuine Leather Grip Belt E322 Black",28,"Contoso, Ltd","Contoso","Black",1.1,"ounces",39.76,77.99,2007-04-08 00:00:00.000
1287,"0406041","Contoso Genuine Leather Grip Belt E322 White",28,"Contoso, Ltd","Contoso","White",1.1,"ounces",39.76,77.99,2007-04-08 00:00:00.000
1288,"0406042","Contoso Genuine Leather Grip Belt E322 Silver",28,"Contoso, Ltd","Contoso","Silver",1,"ounces",39.76,77.99,2007-04-08 00:00:00.000
1289,"0406043","Contoso Genuine Leather Grip Belt E322 Grey",28,"Contoso, Ltd","Contoso","Grey",1,"ounces",39.76,77.99,2007-04-08 00:00:00.000
1290,"0406044","Contoso Macro Zoom Lens X300 Silver",28,"Contoso, Ltd","Contoso","Silver",1,"ounces",121.45,366.55,2009-05-05 00:00:00.000
1291,"0406045","Contoso Macro Zoom Lens X300 White",28,"Contoso, Ltd","Contoso","White",1.6,"ounces",121.45,366.55,2009-05-05 00:00:00.000
1292,"0406046","Contoso Macro Zoom Lens X300 Black",28,"Contoso, Ltd","Contoso","Black",1.6,"ounces",121.45,366.55,2009-05-05 00:00:00.000
1293,"0406047","Contoso Telephoto Conversion Lens X400 Silver",28,"Contoso, Ltd","Contoso","Silver",5,"ounces",197.14,595,2009-04-17 00:00:00.000
1294,"0406048","Contoso Telephoto Conversion Lens X400 White",28,"Contoso, Ltd","Contoso","White",22.7,"ounces",197.14,595,2009-04-17 00:00:00.000
1295,"0406049","Contoso Telephoto Conversion Lens X400 Black",28,"Contoso, Ltd","Contoso","Black",1,"ounces",197.14,595,2009-04-17 00:00:00.000
1296,"0406050","Contoso USB Cable M250 Black",28,"Contoso, Ltd","Contoso","Black",2.4,"ounces",11.5,25,2006-03-03 00:00:00.000
1299,"0406053","Contoso USB Cable M250 Blue",28,"Contoso, Ltd","Contoso","Blue",53,"ounces",11.5,25,2006-03-03 00:00:00.000
1307,"0406061","Contoso Lens Adapter M450 Grey",28,"Contoso, Ltd","Contoso","Grey",9,"ounces",31.27,68,2006-05-25 00:00:00.000
1308,"0406062","Contoso Digital Camera/Camcorder USB Cable E324 Purple",28,"Contoso, Ltd","Contoso","Purple",9,"ounces",14.28,28,2006-05-02 00:00:00.000
1309,"0406063","Contoso Digital Camera/Camcorder USB Cable E324 Black",28,"Contoso, Ltd","Contoso","Black",1.9,"ounces",14.28,28,2006-05-02 00:00:00.000
1310,"0406064","Contoso Digital Camera/Camcorder USB Cable E324 Silver",28,"Contoso, Ltd","Contoso","Silver",6,"ounces",14.28,28,2006-05-02 00:00:00.000
1314,"0406068","Contoso Conversion Lens M550 Silver",28,"Contoso, Ltd","Contoso","Silver",2.4,"ounces",94.27,205,2009-06-07 00:00:00.000
1459,"0503052","Contoso Touch Screen Phones 5-Wire/Built-in M500 Black",31,"Contoso, Ltd","Contoso","Black",5.6,"ounces",117.73,256,2009-01-03 00:00:00.000
1460,"0503053","Contoso Touch Screen Phones Infrared M901 Black",31,"Contoso, Ltd","Contoso","Black",4,"ounces",137.96,300,2005-07-30 00:00:00.000
1461,"0503054","Contoso Touch Screen Phones Capacitive M908 Black",31,"Contoso, Ltd","Contoso","Black",6.9,"ounces",141.64,308,2006-05-16 00:00:00.000
1462,"0503055","Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black",31,"Contoso, Ltd","Contoso","Black",4.6,"ounces",123.24,268,2008-11-02 00:00:00.000
1463,"0503056","Contoso Touch Screen Phones SAW/On-wall M806 Black",31,"Contoso, Ltd","Contoso","Black",11.2,"ounces",134.74,293,2005-05-05 00:00:00.000
1464,"0503057","Contoso Touch Screen Phones 5-Wire/On-wall M508 Black",31,"Contoso, Ltd","Contoso","Black",4.8,"ounces",118.65,258,2007-03-31 00:00:00.000
1465,"0503058","Contoso Finger Touch Screen Phones M30 Black",31,"Contoso, Ltd","Contoso","Black",12,"ounces",91.51,199,2006-08-08 00:00:00.000
1466,"0503059","Contoso Pen Touch Screen Phones M320 Black",31,"Contoso, Ltd","Contoso","Black",4.8,"ounces",133.36,290,2006-09-19 00:00:00.000
1468,"0503061","Contoso Touch Screen Phones - CRT M11 Black",31,"Contoso, Ltd","Contoso","Black",8,"ounces",86.91,189,2006-07-13 00:00:00.000
2488,"0505001","Contoso Rubberized Skin BlackBerry E100 Black",33,"Contoso, Ltd","Contoso","Black",1.9,"ounces",7.64,14.99,2004-11-02 00:00:00.000
2489,"0505002","Contoso Rubberized Skin BlackBerry E100 Silver",33,"Contoso, Ltd","Contoso","Silver",1.9,"ounces",7.64,14.99,2004-11-02 00:00:00.000
2490,"0505003","Contoso Rubberized Skin BlackBerry E100 White",33,"Contoso, Ltd","Contoso","White",1.9,"ounces",7.64,14.99,2004-11-02 00:00:00.000
2491,"0505004","Cigarette Lighter Adapter for Contoso Phones E110 Black",33,"Contoso, Ltd","Contoso","Black",11.4,"ounces",12.74,24.99,2006-06-28 00:00:00.000
2492,"0505005","Cigarette Lighter Adapter for Contoso Phones E110 White",33,"Contoso, Ltd","Contoso","White",11.4,"ounces",12.74,24.99,2006-06-28 00:00:00.000
2493,"0505006","Cigarette Lighter Adapter for Contoso Phones E110 Red",33,"Contoso, Ltd","Contoso","Red",11.4,"ounces",12.74,24.99,2006-06-28 00:00:00.000
2498,"0505011","Contoso Phone Tough Skin Case E140 Black",33,"Contoso, Ltd","Contoso","Black",5,"ounces",12.09,23.72,2009-04-13 00:00:00.000
2499,"0505012","Contoso Phone Tough Skin Case E140 White",33,"Contoso, Ltd","Contoso","White",5,"ounces",12.09,23.72,2009-04-13 00:00:00.000
2500,"0505013","Contoso Phone Tough Skin Case E140 Silver",33,"Contoso, Ltd","Contoso","Silver",5,"ounces",12.09,23.72,2009-04-13 00:00:00.000
2501,"0505014","Contoso Phone Tough Skin Case E140 Pink",33,"Contoso, Ltd","Contoso","Pink",5,"ounces",12.09,23.72,2009-04-13 00:00:00.000
2502,"0505015","Contoso Touch Stylus Pen E150 Black",33,"Contoso, Ltd","Contoso","Black",0.3,"ounces",5.09,9.99,2007-06-24 00:00:00.000
2503,"0505016","Contoso Touch Stylus Pen E150 Silver",33,"Contoso, Ltd","Contoso","Silver",0.3,"ounces",5.09,9.99,2007-06-24 00:00:00.000
2504,"0505017","Contoso Touch Stylus Pen E150 White",33,"Contoso, Ltd","Contoso","White",0.3,"ounces",5.09,9.99,2007-06-24 00:00:00.000
2505,"0505018","Contoso Touch Stylus Pen E150 Red",33,"Contoso, Ltd","Contoso","Red",0.3,"ounces",5.09,9.99,2007-06-24 00:00:00.000
2506,"0505019","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink",33,"Contoso, Ltd","Contoso","Pink",4,"ounces",2.42,4.74,2006-06-06 00:00:00.000
2507,"0505020","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White",33,"Contoso, Ltd","Contoso","White",4,"ounces",2.42,4.74,2006-06-06 00:00:00.000
2508,"0505021","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver",33,"Contoso, Ltd","Contoso","Silver",4,"ounces",2.42,4.74,2006-06-06 00:00:00.000
2509,"0505022","Contoso Original K1m Li-Ion Standard Battery E170 Black",33,"Contoso, Ltd","Contoso","Black",0.6,"ounces",2.07,4.06,2007-04-05 00:00:00.000
2510,"0505023","Contoso Original K1m Li-Ion Standard Battery E170 White",33,"Contoso, Ltd","Contoso","White",0.6,"ounces",2.07,4.06,2007-04-05 00:00:00.000
2511,"0505024","Contoso Original K1m Li-Ion Standard Battery E170 Silver",33,"Contoso, Ltd","Contoso","Silver",0.6,"ounces",2.07,4.06,2007-04-05 00:00:00.000
2512,"0505025","Contoso Bluetooth Active Headphones L15 Black",33,"Contoso, Ltd","Contoso","Black",12.8,"ounces",43.07,129.99,2009-01-02 00:00:00.000
2513,"0505026","Contoso Bluetooth Active Headphones L15 Red",33,"Contoso, Ltd","Contoso","Red",12.8,"ounces",43.07,129.99,2009-01-02 00:00:00.000
2514,"0505027","Contoso Bluetooth Active Headphones L15 White",33,"Contoso, Ltd","Contoso","White",12.8,"ounces",43.07,129.99,2009-01-02 00:00:00.000
2515,"0505028","Contoso In-Line Coupler E180 White",33,"Contoso, Ltd","Contoso","White",1,"ounces",1.71,3.35,2006-07-28 00:00:00.000
2516,"0505029","Contoso In-Line Coupler E180 Black",33,"Contoso, Ltd","Contoso","Black",1,"ounces",1.71,3.35,2006-07-28 00:00:00.000
2517,"0505030","Contoso In-Line Coupler E180 Silver",33,"Contoso, Ltd","Contoso","Silver",1,"ounces",1.71,3.35,2006-07-28 00:00:00.000
1409,"0503002","The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",31,"The Phone Company","The Phone Company","Black",6,"ounces",195.15,589,2007-06-04 00:00:00.000
1410,"0503003","The Phone Company Touch Screen Phones 26-2.2"" M200 Black",31,"The Phone Company","The Phone Company","Black",3,"ounces",105.77,230,2006-07-05 00:00:00.000
1411,"0503004","The Phone Company Touch Screen Phones 26-1.4"" M250 Black",31,"The Phone Company","The Phone Company","Black",3,"ounces",123.24,268,2006-07-06 00:00:00.000
1413,"0503006","The Phone Company Touch Screen Phones SAW/Built-in M801 Black",31,"The Phone Company","The Phone Company","Black",3.7,"ounces",137.5,299,2008-02-05 00:00:00.000
1414,"0503007","The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black",31,"The Phone Company","The Phone Company","Black",3,"ounces",117.73,256,2009-01-03 00:00:00.000
1415,"0503008","The Phone Company Touch Screen Phones Infrared M901 Black",31,"The Phone Company","The Phone Company","Black",1.6,"ounces",137.96,300,2005-07-30 00:00:00.000
1416,"0503009","The Phone Company Touch Screen Phones Capacitive M908 Black",31,"The Phone Company","The Phone Company","Black",3.7,"ounces",141.64,308,2006-05-16 00:00:00.000
1417,"0503010","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black",31,"The Phone Company","The Phone Company","Black",3.7,"ounces",123.24,268,2008-11-02 00:00:00.000
1418,"0503011","The Phone Company Touch Screen Phones SAW/On-wall M806 Black",31,"The Phone Company","The Phone Company","Black",3,"ounces",134.74,293,2005-05-05 00:00:00.000
