GeographyKey|GeographyType|ContinentName|CityName|StateProvinceName|RegionCountryName|Geometry|ETLLoadID|LoadDate|UpdateDate
397|State/Province|North America||Minnesota|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
398|State/Province|Europe||Yveline|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
399|State/Province|Europe||Loiret|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
400|State/Province|Europe||Nord|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
401|State/Province|North America||Wyoming|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
402|State/Province|Europe||Seine (Paris)|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
403|State/Province|Europe||Val de Marne|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
404|State/Province|Europe||Brandenburg|Germany||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
405|State/Province|Europe||Val d'Oise|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
406|State/Province|North America||Kentucky|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
407|State/Province|Asia||Queensland|Australia||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
408|State/Province|North America||Illinois|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
409|State/Province|North America||Utah|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
410|State/Province|Europe||Seine et Marne|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
411|State/Province|North America||Oregon|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
412|State/Province|Asia||South Australia|Australia||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
413|State/Province|Europe||Somme|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
414|State/Province|Europe||Loir et Cher|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
415|State/Province|North America||Montana|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
416|State/Province|Europe||Charente-Maritime|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
417|State/Province|North America||California|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
418|State/Province|Europe||Moselle|France||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
419|State/Province|Europe||Saarland|Germany||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
420|State/Province|Asia||Victoria|Australia||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
421|State/Province|North America||Missouri|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
422|State/Province|North America||Georgia|United States||1|2009-09-28 20:12:20.173|2009-09-28 20:12:20.173
423|City|Europe|Basingstoke Hants|England|United Kingdom|0xE6100000010CF4893C49BA66F1BFA7E8482EFFA14940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
424|City|North America|Bellevue|Washington|United States|0x00000000010C713D0AD7A3385EC02A3A92CB7FA84740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
425|City|Asia|Bendigo|Victoria|Australia|0xE6100000010CB0726891ED086240637FD93D796042C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
426|City|Europe|Berks|England|United Kingdom|0xE6100000010C8FFCC1C073EFF0BF8CB96B09F9B84940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
430|City|North America|Beverly Hills|California|United States|0x00000000010CD578E92631585DC033C4B12E6E1B4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
431|City|North America|Billings|Montana|United States|0x00000000010CFCA9F1D24D225BC097900F7A36E34640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
432|City|North America|Biloxi|Mississippi|United States|0x00000000010C3B014D840D3B56C064CC5D4BC8673E40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
433|City|North America|Birmingham|Alabama|United States|0x00000000010C7AA52C431CA755C099BB96900FF24040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
434|City|North America|Bluffton|South Carolina|United States|0x00000000010CCD3B4ED191A854C0857CD0B359054240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
435|City|Europe|Bobigny|Seine Saint Denis|France|0xE6100000010C69006F8104850340C05B2041F1734840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
436|City|North America|Bothell|Washington|United States|0x00000000010C068195438B8C5EC0068195438BE44740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
437|City|Europe|Bottrop|North Rhine-Westphalia|Germany|0xE6100000010C54742497FFB01B4034A2B437F8C24940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
438|City|North America|Bountiful|Utah|United States|0x00000000010C54E3A59BC4F85BC0B7D100DE02714440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
439|City|Europe|Bracknell|England|United Kingdom|0xE6100000010CFE8172DBBEC7E7BF21B0726891B54940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
440|City|North America|Braintree|Massachusetts|United States|0x00000000010CEF38454772C151C0FAEDEBC0391B4540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
441|City|North America|Branson|Missouri|United States|0x00000000010CC7BAB88D065057C03411363CBD524240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
442|City|North America|Bremerton|Washington|United States|0x00000000010C46B6F3FDD4A85EC061C3D32B65C94740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
443|City|North America|Burbank|California|United States|0x00000000010C7F6ABC7493885DC01283C0CAA11D4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
444|City|North America|Burbank|Ohio|United States|0x00000000010C7F6ABC7493885DC01283C0CAA11D4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
445|City|North America|Burlingame|California|United States|0x00000000010CBA490C022B975EC0F90FE9B7AFCB4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
446|City|North America|Burnaby|British Columbia|Canada|0xE6100000010C96438B6CE7BB5EC03D2CD49AE69D4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
447|City|Europe|Bury|England|United Kingdom|0xE6100000010CE50AEF72115F02C0075F984C15CC4A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
448|City|North America|Byron|Georgia|United States|0x00000000010CCA54C1A8A4A656C0FFB27BF2B0E04340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
449|City|Europe|Cambridge|England|United Kingdom|0x00000000010C992A1895D41552C0B3EA73B515234540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
450|City|North America|Campbellsville|Kentucky|United States|0x00000000010C68B3EA73B55555C0C0EC9E3C2CAC4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
451|City|North America|Carol Stream|Illinois|United States|0x00000000010CECC039234A0756C04DF38E5374F44440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
452|City|North America|Carrollton|Texas|United States|0x00000000010C2FDD240681D157C019E25817B7994040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
453|City|North America|Cedar Park|Texas|United States|0x00000000010C46B6F3FDD47458C0355EBA490C823E40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
454|City|Europe|Cergy|Val d'Oise|France|0xE6100000010C47551344DD4700409F3C2CD49A864840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
455|City|North America|Cerritos|California|United States|0x00000000010CCFF753E3A5835DC08048BF7D1DF04040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
456|City|North America|Chalk River|Ontario|Canada|0xE6100000010CA913D044D85C53C00AD7A3703D024740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
457|City|North America|Chantilly|Virginia|United States|0x00000000010C7F6ABC74935C53C099BB96900F724340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
458|City|North America|Charlotte|North Carolina|United States|0x00000000010CDFE00B93A93A54C0F54A598638A64140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
459|City|Europe|Chatou|Yveline|France|0xE6100000010CD061BEBC003B0140EE5A423EE8714840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
460|City|North America|Chehalis|Washington|United States|0x00000000010C17D9CEF753BB5EC0DD24068195534740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
461|City|North America|Cheyenne|Wyoming|United States|0x00000000010CA4703D0AD7335AC060E5D022DB914440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
462|City|North America|Cincinnati|Ohio|United States|0x00000000010C6B9A779CA21F55C057EC2FBB27974340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
463|City|North America|City Of Commerce|California|United States|0x00000000010CB6F3FDD478895DC09D11A5BDC1FF4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
464|City|North America|Clarkston|Georgia|United States|0x00000000010C83C0CAA1452A57C0029A081B9E764540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
465|City|North America|Clay|New York|United States|0x00000000010C9A779CA2234554C0EBE2361AC03B4340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
466|City|North America|Clearwater|Florida|United States|0x00000000010C1B9E5E29CBB454C0EF38454772093C40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
467|City|North America|Cliffside|British Columbia|Canada|0x00000000010C705F07CE197154C08FC2F5285C9F4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
468|City|Asia|Coffs Harbour|New South Wales|Australia|0xE6100000010C000000000024634097900F7A364B3EC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
469|City|North America|Colma|California|United States|0x00000000010C2FDD2406819D5EC0E71DA7E848D64240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
470|City|North America|Concord|California|United States|0x00000000010C0E2DB29DEF6B57C05839B4C876C64340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
471|City|Asia|Cranbourne|Victoria|Australia|0xE6100000010C7F6ABC7493286240E71DA7E8480E43C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
472|City|North America|Daly City|California|United States|0x00000000010CBC749318049E5EC058CA32C4B1D64240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
473|City|Asia|Darlinghurst|New South Wales|Australia|0xE6100000010CD7A3703D0AE762407F6ABC7493F040C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
474|City|Europe|Darmstadt|Hesse|Germany|0xE6100000010CAE47E17A144E214063EE5A423EF04840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
475|City|North America|Downey|California|United States|0x00000000010CB81E85EB51885DC072F90FE9B7F74040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
476|City|Europe|Drancy|Seine Saint Denis|France|0xE6100000010C9352D0ED258D0340917EFB3A70764840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
478|City|Asia|East Brisbane|Queensland|Australia|0xE6100000010C7D3F355EBA21634096438B6CE77B3BC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
479|City|North America|Edmonds|Washington|United States|0x00000000010C8FC2F5285C975EC0E5F21FD26FE74740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
480|City|Europe|Eilenburg|Saxony|Germany|0xE6100000010C5227A089B0412940DFE00B93A9BA4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
481|City|Europe|Esher-Molesey|England|United Kingdom|0xE6100000010C2AC76471FF91D5BF27C286A757B24940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
482|City|Europe|Essen|North Rhine-Westphalia|Germany|0xE6100000010CFDA4DAA7E3111C405F29CB10C7BA4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
483|City|Europe|Frankfurt|Hesse|Germany|0xE6100000010CC5387F130A7121403A234A7B830F4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
485|City|Europe|Gateshead|England|United Kingdom|0xE6100000010C8C101E6D1CB1F9BF09F9A067B37A4B40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
486|City|Europe|Gloucestershire|England|United Kingdom|0xE6100000010C72BF4351A0CF01C048E17A14AEDF4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
487|City|Asia|Gold Coast|Queensland|Australia|0xE6100000010CA4703D0AD72B6340C74B378941003CC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
488|City|North America|Grossmont|California|United States|0xE6100000010C9EEFA7C64B3F5DC0F853E3A59B644040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
490|City|North America|Haney|British Columbia|Canada|0xE6100000010C5839B4C876A65EC008AC1C5A649B4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
491|City|Europe|Hanover|Lower Saxony|Germany|0xE6100000010C7E1D3867447923409FCDAACFD52E4A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
492|City|Asia|Hervey Bay|Queensland|Australia|0xE6100000010C48E17A14AE1B6340E71DA7E8484E39C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
493|City|Asia|Hobart|Tasmania|Australia|0x00000000010CA835CD3B4E3D56C04BEA0434114E4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
494|City|North America|Imperial Beach|California|United States|0x00000000010C39B4C876BE475DC03411363CBD4A4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
495|City|North America|Issaquah|Washington|United States|0x00000000010CC3F5285C8F825EC0F7065F984CC54740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
496|City|Europe|Kiel|Schleswig-Holstein|Germany|0x00000000010CDBF97E6ABC0056C0D8F0F44A59F64540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
497|City|Europe|Kirkby|England|United Kingdom|0xE6100000010C184339D1AEC2F2BF371AC05B20394B40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
498|City|Europe|Lancaster|England|United Kingdom|0x00000000010C34A2B437F81E54C03B014D840DC74340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
499|City|North America|Langley|British Columbia|Canada|0xE6100000010C14AE47E17AA45EC09A081B9E5E894840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
500|City|North America|Lebanon|Oregon|United States|0x00000000010C5F07CE19515254C0598638D6C5ED4340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
501|City|Europe|Leeds|England|United Kingdom|0x00000000010C4703780B245855C04B598638D6054540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
502|City|North America|Lemon Grove|California|United States|0x00000000010C894160E5D0425DC04A0C022B875E4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
503|City|Europe|Les Ulis|Essonne|France|0xE6100000010C0AA2EE03905A014010E9B7AF03574840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
504|City|Europe|Lieusaint|Seine et Marne|France|0xE6100000010C2A00C63368680440F085C954C1504840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
505|City|North America|Lincoln Acres|California|United States|0xE6100000010CE9263108AC445DC0F775E09C11554040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
506|City|Europe|London|England|United Kingdom|0x00000000010C97FF907EFBDE54C04BC8073D9BF54240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
507|City|North America|Lynnwood|Washington|United States|0x00000000010CEE7C3F355E925EC0273108AC1CEA4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
508|City|North America|Marysville|Washington|United States|0x00000000010C5839B4C8767659C0764F1E166AB54540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
509|City|Asia|Matraville|New South Wales|Australia|0xE6100000010CEC51B81E85E76240DE02098A1FFB40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
510|City|Asia|Melton|Victoria|Australia|0xE6100000010C6DE7FBA9F112624073D712F241D742C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
511|City|North America|Metchosin|British Columbia|Canada|0xE6100000010C6F1283C0CAE15EC0B8AF03E78C304840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
512|City|Asia|Milsons Point|New South Wales|Australia|0xE6100000010CC3F5285C8FE662404FAF946588EB40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
513|City|Europe|Mühlheim am Main|Hesse|Germany|0xE6100000010C26DF6C7363AA2140006F8104C50F4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
515|City|Europe|Munster|North Rhine-Westphalia|Germany|0xE6100000010C5ABBED42737D1E404F1E166A4DFB4940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
516|City|North America|National City|California|United States|0x00000000010C14AE47E17AF45CC0D3BCE3141D794040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
517|City|Europe|Neunkirchen|North Rhine-Westphalia|Germany|0xE6100000010CB0726891EDBC1C403108AC1C5AAC4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
518|City|Asia|Newcastle|New South Wales|Australia|0x00000000010C23DBF97E6A8C5BC0EEEBC039238A4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
519|City|Asia|North Ryde|New South Wales|Australia|0xE6100000010CA4703D0AD7E36240F5B9DA8AFDE540C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
520|City|North America|Oakland|California|United States|0x00000000010CA8C64B3789895DC0C976BE9F1AFF4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
521|City|Europe|Offenbach am Main|Hesse|Germany|0xE6100000010C2E39EE940E662140EC51B81E85034940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
522|City|North America|Olympia|Washington|United States|0x00000000010C0000000000B85EC0CEAACFD556844740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
523|City|North America|Oregon City|Oregon|United States|0x00000000010C77BE9F1A2FA55EC088635DDC46AB4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
524|City|Europe|Orly|Val de Marne|France|0xE6100000010C481630815B370340107A36AB3E5F4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
525|City|Europe|Oxford|England|United Kingdom|0x00000000010C7DD0B359F55D54C02063EE5A42FE4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
527|City|North America|Palo Alto|California|United States|0x00000000010C46B6F3FDD4885EC02CD49AE61DB74240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
528|City|Europe|Pantin|Seine Saint Denis|France|0xE6100000010CE63FA4DFBE4E0340431CEBE236724840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
529|City|Europe|Paris|Seine (Paris)|France|0x00000000010CBC0512143F6656C0273108AC1C724240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
530|City|Europe|Paris La Defense|Hauts de Seine|France|0xE6100000010C271422E0106A0440BDE3141DC95D4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
531|City|Asia|Perth|South Australia|Australia|0xE6100000010C0C022B8716F95C405227A089B0F13FC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
532|City|Europe|Peterborough|England|United Kingdom|0x00000000010C705F07CE19FD51C09D11A5BDC16F4540|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
533|City|Europe|Poing|Bavaria|Germany|0xE6100000010CFBCBEEC9C3A2274076E09C11A5154840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
534|City|Asia|Port Macquarie|New South Wales|Australia|0xE6100000010C931804560E1D6340006F8104C56F3FC0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
535|City|North America|Port Orchard|Washington|United States|0x00000000010C8B6CE7FBA9A95EC0280F0BB5A6C14740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
536|City|North America|Portland|Oregon|United States|0x00000000010C7B14AE47E1D25CC04694F6065F904640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
537|City|North America|Puyallup|Washington|United States|0x00000000010C894160E5D0925EC06666666666964740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
538|City|North America|Redwood City|California|United States|0x00000000010CD7A3703D0A8F5EC08CB96B09F9C04240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
539|City|Europe|Roncq|Nord|France|0xE6100000010CC442AD69DEF108402A3A92CB7F604940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
540|City|Europe|Roubaix|Nord|France|0xE6100000010C7715527E526D094055302AA913584940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
541|City|Europe|Runcorn|England|United Kingdom|0xE6100000010CA301BC0512D405C0A5BDC11726AB4A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
542|City|Europe|Saarlouis|Saar|Germany|0xE6100000010C1B81785DBF001B4071AC8BDB68A84840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
543|City|Europe|Saint Germain en Laye|Yveline|France|0xE6100000010C2A52616C21C80040A5BDC11726734840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
544|City|Europe|Saint Ouen|Somme|France|0xE6100000010C42CF66D5E7AA024040A4DFBE0E744840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
545|City|Europe|Saint-Denis|Seine Saint Denis|France|0xE6100000010CCD1E680586EC0240AB3E575BB1774840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
546|City|North America|San Carlos|California|United States|0x00000000010C14AE47E17A745EC06744696FF0AD4240|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
547|City|North America|Santa Monica|California|United States|0x00000000010C2DB29DEFA79E5DC0A52C431CEB024140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
548|City|Europe|Sèvres|Hauts de Seine|France|0xE6100000010C08AC1C5A64BB0140C4B12E6EA3694840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
549|City|Asia|Silverwater|New South Wales|Australia|0xE6100000010C4C37894160E162405F07CE1951EA40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
550|City|North America|Sooke|British Columbia|Canada|0xE6100000010C4A0C022B87EE5EC02B1895D409304840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
551|City|North America|Spokane|Washington|United States|0x00000000010C66666666664E5DC0E09C11A5BDD14740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
552|City|North America|Spring Valley|California|United States|0x00000000010CF853E3A59B0C58C0F38E537424474340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
553|City|Asia|Springwood|New South Wales|Australia|0xE6100000010C60E5D022DBD162407D3F355EBAD940C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
554|City|Asia|St. Leonards|New South Wales|Australia|0xE6100000010C273108AC1CE6624061C3D32B65E940C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
555|City|Europe|Stuttgart|Baden-Wuerttemberg|Germany|0x00000000010CE5F21FD26FE356C07B14AE47E13A4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
556|City|Europe|Sulzbach Taunus|Saar|Germany|0xE6100000010C569A94826E0F2140613255302A114940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
557|City|Europe|Suresnes|Hauts de Seine|France|0xE6100000010CDB6D179AEBB4014064CC5D4BC86F4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
558|City|Asia|Sydney|New South Wales|Australia|0xE6100000010CF4FDD478E9E662406666666666EE40C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
559|City|North America|Tacoma|Washington|United States|0x00000000010C3108AC1C5A9C5EC03D0AD7A3709D4740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
560|City|North America|Torrance|California|United States|0x00000000010CBE9F1A2FDD945DC0DE02098A1FEB4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
561|City|Asia|Townsville|Queensland|Australia|0xE6100000010C273108AC1C5A62406ABC7493184433C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
562|City|North America|Vancouver|British Columbia|Canada|0x00000000010CAC1C5A643BA75EC018265305A3D24640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
563|City|Europe|Verrieres Le Buisson|Essonne|France|0xE6100000010CD40E7F4DD62802401DC9E53FA45F4840|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
564|City|Europe|Versailles|Yveline|France|0x00000000010C54742497FF4855C004560E2DB23D4340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
565|City|Europe|W. York|England|United Kingdom|0xE6100000010C62F888981249F1BFEE7C3F355EFA4A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
566|City|North America|Walla Walla|Washington|United States|0x00000000010CF6285C8FC2955DC08048BF7D1D084740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
567|City|Europe|Warrington|England|United Kingdom|0x00000000010CFE43FAEDEBC852C0E6AE25E4831E4440|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
568|City|Asia|Warrnambool|Victoria|Australia|0xE6100000010C736891ED7CCF61408FE4F21FD22F43C0|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
569|City|Europe|Werne|North Rhine-Westphalia|Germany|0xE6100000010CF19D98F562881E40A245B6F3FDD44940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
570|City|North America|West Covina|California|United States|0x00000000010CD122DBF97E7A5DC029CB10C7BA084140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
571|City|North America|Westminster|British Columbia|Canada|0x00000000010CC9E53FA4DFCA58C06A4DF38E53544340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
572|City|Europe|Wokingham|England|United Kingdom|0xE6100000010CB8205B96AFCBEABFEA95B20C71B44940|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
573|City|North America|Woodburn|Oregon|United States|0x00000000010C022B8716D9B65EC0C217265305934640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
574|City|Europe|Woolston|England|United Kingdom|0xE6100000010CA94D9CDCEF5004C0F90FE9B7AFB34A40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
575|City|North America|Yakima|Washington|United States|0x00000000010C3BDF4F8D971E5EC04BEA043411364740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
576|City|Europe|York|England|United Kingdom|0x00000000010C780B24287E6053C034A2B437F8E24340|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
577|City|North America|Ballard|Washington|United States|0xE6100000010C1B2FDD2406995EC0D95F764F1ED64740|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
578|City|North America|Barstow|California|United States|0x00000000010C6ABC749318445DC0BB270F0BB56E4140|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
579|City|North America|Baytown|Texas|United States|0x00000000010C2E90A0F831BE57C0A7E8482EFFC13D40|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
580|City|North America|Beaverton|Oregon|United States|0x00000000010C2FDD240681A55EC01283C0CAA1BD4640|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
581|City|North America|Bell Gardens|California|United States|0x00000000010C0AD7A3703D8A5DC05EBA490C02FB4040|1|2009-09-28 20:13:34.990|2009-09-28 20:13:34.990
