ProductKey|ProductLabel|ProductName|ProductDescription|ProductSubcategoryKey|Manufacturer|BrandName|ClassID|ClassName|StyleID|StyleName|ColorID|ColorName|Size|SizeRange|SizeUnitMeasureID|Weight|WeightUnitMeasureID|UnitOfMeasureID|UnitOfMeasureName|StockTypeID|StockTypeName|UnitCost|UnitPrice|AvailableForSaleDate|StopSaleDate|Status|ImageURL|ProductURL
728|306087|Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White|17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm|20|Proseware, Inc.|Proseware|2|Regular|1.0|Product0306087|8|White|16 x 17 x 9| | |12.2|pounds|1|inches|2|Mid|90.13|196.0|2006-03-09 00:00:00.000||On||
729|306088|Proseware Scan Jet Digital Flat Bed Scanner M300 Green|12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner|20|Proseware, Inc.|Proseware|2|Regular|2.0|Product0306088|14|Green|12 x 16 x 8| | |17.0|pounds|1|inches|2|Mid|55.64|121.0|2006-02-09 00:00:00.000||On||
730|306089|Proseware All-In-One Photo Printer M200 Green|16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer|20|Proseware, Inc.|Proseware|2|Regular|2.0|Product0306089|14|Green|16 x 19 x 13| | |14.0|pounds|1|inches|2|Mid|62.54|136.0|2006-03-08 00:00:00.000||On||
731|306090|Proseware Ink Jet Wireless All-In-One Printer M400 Green|18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages|20|Proseware, Inc.|Proseware|2|Regular|3.0|Product0306090|14|Green|18.1 x 17.9 x 11.2| | |14.4|pounds|1|inches|2|Mid|59.32|129.0|2006-02-20 00:00:00.000||On||
732|306091|Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green|20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner|20|Proseware, Inc.|Proseware|2|Regular|1.0|Product0306091|14|Green|20 x 18 x 14.2| | |28.0|pounds|1|inches|2|Mid|73.58|160.0|2008-03-09 00:00:00.000||On||
733|306092|Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green|15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier|20|Proseware, Inc.|Proseware|2|Regular|3.0|Product0306092|14|Green|15.2 x 15.7 x 8.7| | |18.4|pounds|1|inches|2|Mid|72.66|158.0|2005-02-08 00:00:00.000||On||
734|306093|Proseware Duplex Scanner M200 Green|11 x 15 x 6 inches. 10 pounds, duplex scanner|20|Proseware, Inc.|Proseware|2|Regular|1.0|Product0306093|14|Green|11 x 15 x 6| | |10.0|pounds|1|inches|2|Mid|68.52|149.0|2009-01-02 00:00:00.000||On||
735|306094|Proseware High Speed Laser M2000 Green|Copy and fax capabilities, high speed Laser Fax|20|Proseware, Inc.|Proseware|2|Regular|4.0|Product0306094|14|Green|14 x 14.7 x 10.3| | |22.0|pounds|1|inches|2|Mid|69.25|209.0|2009-01-04 00:00:00.000||On||
736|306095|Proseware Laser Fax Printer M250 Green|10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear|20|Proseware, Inc.|Proseware|2|Regular|1.0|Product0306095|14|Green|10.6 x 15.7 x 6.8| | |12.4|pounds|1|inches|2|Mid|54.26|118.0|2005-01-05 00:00:00.000||On||
737|306096|Proseware Color Ink Jet Fax, Copier, Phone M250 Green|9.4 x 5.5 x 13 inches, 6.9 pounds, 15 seconds per page transmission time|20|Proseware, Inc.|Proseware|2|Regular|1.0|Product0306096|14|Green|17  x 6.5  x 13.8 | | |45.0|pounds|1|inches|2|Mid|73.12|159.0|2006-03-08 00:00:00.000||On||
738|306097|Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green|22 x 20.3 x 18.1 inches, Fax - Color Inkjet Fax with 5.8 GHz cordless handset|20|Proseware, Inc.|Proseware|3|Deluxe|3.0|Product0306097|14|Green|15.5  x 5  x 13.5 | | |28.0|pounds|1|inches|2|Mid|75.54|228.0|2009-04-09 00:00:00.000||On||
739|306098|Proseware Slim-Design Fax Machine with Answering System X180 Green|9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined|20|Proseware, Inc.|Proseware|3|Deluxe|1.0|Product0306098|14|Green|17.2  x 4.5  x 14.5  | | |20.5|pounds|1|inches|2|Mid|78.19|236.0|2006-02-08 00:00:00.000||On||
740|306099|Proseware High-Performance Business-Class Laser Fax X200 Green|Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies|20|Proseware, Inc.|Proseware|3|Deluxe|3.0|Product0306099|14|Green|17  x 6.5  x 13.8 | | |21.5|pounds|1|inches|2|Mid|82.17|248.0|2009-01-04 00:00:00.000||On||
741|306100|Proseware Professional Quality Plain-Paper Fax and Copier X100 Green|9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier|20|Proseware, Inc.|Proseware|3|Deluxe|1.0|Product0306100|14|Green|18.5  x 4.5  x 16.3  | | |35.0|pounds|1|inches|2|Mid|75.87|229.0|2009-02-08 00:00:00.000||On||
742|306101|Proseware Photo Inkjet Printer E290 Green|15 pounds, photo Inkjet Printer|20|Proseware, Inc.|Proseware|1|Economy|3.0|Product0306101|14|Green|15 x 15.7 x 8.7| | |18.0|pounds|1|inches|2|Mid|52.0|102.0|2005-03-08 00:00:00.000||On||
743|308001|Contoso Rechargeable Battery E100 Black|Rechargeable Battery|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308001|2|Black|6.4 x 11.4 x 17.2| | |12.8|pounds|1|inches|1|High|6.6|12.95|2005-04-16 00:00:00.000||On||
744|308002|Contoso Dual USB Power Adapter - power adapter E300 Black|Dual USB power adapter - power adapter|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308002|2|Black|17.2 x 5.5 x 8.1| | |8.2|pounds|1|inches|1|High|20.34|39.9|2006-02-05 00:00:00.000||On||
745|308003|Contoso Car power adapter M90 Black|Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged|22|Contoso, Ltd|Contoso|2|Regular|4.0|Product0308003|2|Black|19.4 x 17.1 x 8.9   | | |23.5|pounds|1|inches|1|High|9.17|19.95|2005-01-03 00:00:00.000||On||
746|308004|Contoso Notebook Peripheral Kit M69 Black|It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308004|2|Black|17.5 x 13.1 x 6.1| | |16.5|pounds|1|inches|1|High|7.59|16.5|2006-07-13 00:00:00.000||On||
747|308005|Contoso Mouse Lock Bundle E200 Black|Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308005|2|Black|14.8 x 15.4 x 7.1| | |17.3|pounds|1|inches|1|High|6.6|12.95|2006-04-16 00:00:00.000||On||
748|308006|Contoso Education Supplies Bundle E200 Black|Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308006|2|Black|17.79 x 15.97 x 8.17 | | |16.0|pounds|1|inches|1|High|6.88|13.5|2006-03-02 00:00:00.000||On||
749|308007|Contoso Laptop Starter Bundle M200 Black|Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308007|2|Black|17 x 11.7 x 6| | |17.0|pounds|1|inches|1|High|7.59|16.5|2007-11-13 00:00:00.000||On||
750|308008|Contoso Education Essentials Bundle M300 Black|Education messenger essentials bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308008|2|Black|20 x 11.9 x 15.8| | |20.8|pounds|1|inches|1|High|4.37|9.5|2006-12-31 00:00:00.000||On||
751|308009|Contoso Desktop Alternative Bundle E200 Black|Desktop alternative bundle|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308009|2|Black|20.8 x 13.2 x 22.2| | |22.2|pounds|1|inches|1|High|5.86|11.5|2005-06-16 00:00:00.000||On||
752|308010|Contoso Power Inverter - DC to AC power inverter E900 Black|Notebook essentials bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308010|2|Black|19.9 x 9.6 x 10.7  | | |12.0|pounds|1|inches|1|High|4.84|9.5|2006-09-03 00:00:00.000||On||
753|308011|Contoso Smart Battery M901 Black|Smart battery - memory backup battery|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308011|2|Black| 17 x 11.7 x 6.1| | |12.5|pounds|1|inches|1|High|5.29|11.5|2007-02-28 00:00:00.000||On||
754|308012|Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black|Laptop cooling hub notebook fan with 4 ports USB hub|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308012|2|Black|21.5 x 21.2 x 12.5  | | |29.0|pounds|1|inches|1|High|15.24|29.9|2006-07-13 00:00:00.000||On||
755|308013|Contoso Home/Office Laptop Power Adapter E300 Black|Home/Office Laptop power adapter|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308013|2|Black|16.5 x 18.5 x 9.3   | | |24.6|pounds|1|inches|1|High|13.0|25.5|2006-09-16 00:00:00.000||On||
756|308014|Contoso USB 2.0 Dock Station docking station M800 Black|USB 2.0 dock station docking station|22|Contoso, Ltd|Contoso|2|Regular|5.0|Product0308014|2|Black|22.5 x 15.6 x 9.6| | |25.0|pounds|1|inches|1|High|13.75|29.9|2006-08-02 00:00:00.000||On||
757|308015|Contoso Enhanced Capacity Battery M800 Black|Home office enhanced capacity battery|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308015|2|Black|22.5 x 15.6 x 9.6| | |16.8|pounds|1|inches|1|High|12.83|27.9|2005-11-13 00:00:00.000||On||
758|308016|Contoso Connectivity Starter Kit Smart Buy M680 Black|Connectivity starter kit smart buy|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308016|2|Black|13.9 x 6.7 x 17.7| | |15.0|pounds|1|inches|1|High|12.83|27.9|2007-11-15 00:00:00.000||On||
759|308017|Contoso 90W AC/DC Power Adapter E300 Black|Enhanced capacity battery adapter|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308017|2|Black|20 x 9.6 x 10.7  | | |19.0|pounds|1|inches|1|High|6.07|11.9|2005-06-16 00:00:00.000||On||
760|308018|Contoso Reserve Pen - Tablet Pen E200 Black|Reserve pen - tablet pen, connectivity technology, wireless|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308018|2|Black|6.7 x 8.2 x 17.5| | |7.0|pounds|1|inches|1|High|7.09|13.9|2009-04-11 00:00:00.000||On||
761|308019|Contoso USB Data Link-direct connect adapter E600 Black|USB data Link - direct connect adapter|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308019|2|Black|13.6 x 22.1 x 20.7| | |23.0|pounds|1|inches|1|High|8.62|16.9|2006-07-03 00:00:00.000||On||
762|308020|Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black|Primary extended capacity battery pack - notebook battery|22|Contoso, Ltd|Contoso|3|Deluxe|1.0|Product0308020|2|Black|14.2 x 6.7 x 17.7| | |16.8|pounds|1|inches|1|High|11.23|33.9|2008-09-30 00:00:00.000||On||
763|308021|Contoso Digital camera accessory kit M200 Black|Digital camera accessory kit|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308021|2|Black|17.2 x 5.5 x 8.1 | | |8.4|pounds|1|inches|1|High|10.99|23.9|2005-04-16 00:00:00.000||On||
764|308022|Contoso Leather Case - case for digital photo camera X20 Black|Leather Case - case for digital photo camera|22|Contoso, Ltd|Contoso|3|Deluxe|1.0|Product0308022|2|Black|17.7 x 9.7 x 17.4| | |12.0|pounds|1|inches|1|High|13.22|39.9|2008-02-05 00:00:00.000||On||
765|308023|Contoso Lens cap E80 Black|Lens cap black|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308023|2|Black|16.1 x 18.1 x 9.3   | | |24.0|pounds|1|inches|1|High|15.27|29.95|2009-01-03 00:00:00.000||On||
766|308024|Contoso Battery charger - bike E200 Black|Primary extended capacity battery pack -for bike|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308024|2|Black|11 x 13 x 13  | | |12.6|pounds|1|inches|1|High|10.15|19.9|2005-07-30 00:00:00.000||On||
767|308025|Contoso USB Optical Mouse E200 Black|USB optical mouse|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308025|2|Black|17.07 x 15.81 x 8.53 | | |13.03|pounds|1|inches|1|High|7.9|15.5|2006-05-16 00:00:00.000||On||
768|308026|Contoso ADSL Modem Splitter/Filter X 1 E100 Black|ADSL modem splitter/filter X 1|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308026|2|Black|14 x 6.7 x 17.7| | |15.6|pounds|1|inches|1|High|9.13|17.9|2007-11-02 00:00:00.000||On||
769|308027|Contoso ADSL Modem Splitter/Filter X 2 E200 Black|ADSL modem splitter/filter X 2|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308027|2|Black| 17 x 11 x 6.1| | |12.0|pounds|1|inches|1|High|11.68|22.9|2008-05-05 00:00:00.000||On||
770|308028|Contoso ADSL Modem Splitter/Filter X 3 E300 Black|ADSL modem splitter/filter X 3|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308028|2|Black|20.2 x 9.6 x 10.7  | | |12.3|pounds|1|inches|1|High|26.97|52.9|2009-03-31 00:00:00.000||On||
771|308029|Contoso USB Wave Multi-media Keyboard E280 Black|USB wave multimedia keyboard|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308029|2|Black|21 x 21.2 x 12.5  | | |28.0|pounds|1|inches|1|High|8.11|15.9|2006-08-08 00:00:00.000||On||
772|308030|Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black|Cables to go USB 2.0 hard drive enclosure|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308030|2|Black|16.7 x 18.5 x 9.3   | | |23.6|pounds|1|inches|1|High|6.07|11.9|2006-09-19 00:00:00.000||On||
773|308031|Contoso USB Wave Multi-media Keyboard E280 Blue|USB wave multimedia keyboard|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308031|3|Blue|20.5 x 15.6 x 9.6| | |23.0|pounds|1|inches|1|High|8.11|15.9|2008-02-28 00:00:00.000||On||
774|308032|Contoso USB Optical Mouse E200 Blue|USB mouse|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308032|3|Blue|15x 15.4 x 7.1| | |17.5|pounds|1|inches|1|High|7.9|15.5|2008-07-13 00:00:00.000||On||
775|308033|Contoso Smart Battery M901 Blue|Smart battery - memory backup battery|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308033|3|Blue|17.9 x 15.9 x 8 | | |16.0|pounds|1|inches|1|High|5.29|11.5|2008-11-18 00:00:00.000||On||
776|308034|Contoso Digital Camera Accessory kit M200 Blue|Digital camera accessory kit|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308034|3|Blue|17.5 x 11.7 x 6| | |17.0|pounds|1|inches|1|High|10.99|23.9|2009-04-16 00:00:00.000||On||
777|308035|Contoso Reserve Pen -Tablet Pen E200 Blue|Reserve pen - tablet pen|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308035|3|Blue|20 x 12 x 15.8| | |21.0|pounds|1|inches|1|High|7.09|13.9|2006-02-05 00:00:00.000||On||
778|308036|Contoso Rechargeable Battery E100 White|Rechargeable battery|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308036|8|White|21 x 13.2 x 22.2| | |22.7|pounds|1|inches|1|High|6.6|12.95|2005-04-16 00:00:00.000||On||
779|308037|Contoso Dual USB Power Adapter - power adapter E300 White|Dual USB power adapter - power adapter|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308037|8|White|20 x 9.6 x 11| | |19.7|pounds|1|inches|1|High|20.34|39.9|2006-02-05 00:00:00.000||On||
780|308038|Contoso Car power adapter M90 White|Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged.|22|Contoso, Ltd|Contoso|2|Regular|5.0|Product0308038|8|White|8.5 x 8.2 x 17.5| | |7.7|pounds|1|inches|1|High|9.17|19.95|2005-01-03 00:00:00.000||On||
781|308039|Contoso Notebook Peripheral Kit M69 White|It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308039|8|White|14.7 x 22.1 x 20.7| | |20.5|pounds|1|inches|1|High|7.59|16.5|2006-07-13 00:00:00.000||On||
782|308040|Contoso Mouse Lock Bundle E200 White|Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308040|8|White|14 x 6.7 x 17.7| | |16.0|pounds|1|inches|1|High|6.6|12.95|2006-04-16 00:00:00.000||On||
783|308041|Contoso Education Supplies Bundle E200 White|Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308041|8|White|18.3 x 6 x 8.1 | | |8.4|pounds|1|inches|1|High|6.88|13.5|2006-03-02 00:00:00.000||On||
784|308042|Contoso Laptop Starter Bundle M200 White|Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308042|8|White|11.5 x 13 x 13  | | |12.6|pounds|1|inches|1|High|7.59|16.5|2007-11-13 00:00:00.000||On||
785|308043|Contoso Education Essentials Bundle M300 White|Education messenger essentials Bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308043|8|White|17 x 15.9 x 8.53 | | |13.03|pounds|1|inches|1|High|4.37|9.5|2006-12-31 00:00:00.000||On||
786|308044|Contoso Desktop Alternative Bundle E200 White|Desktop alternative bundle|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308044|8|White|14 x 7 x 17.7| | |16.0|pounds|1|inches|1|High|5.86|11.5|2005-06-16 00:00:00.000||On||
787|308045|Contoso Power Inverter - DC to AC power inverter E900 White|Notebook essentials bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308045|8|White|17 x 11 x 6.5| | |13.0|pounds|1|inches|1|High|4.84|9.5|2006-09-03 00:00:00.000||On||
788|308046|Contoso Smart Battery M901 White|Smart battery - memory backup battery|22|Contoso, Ltd|Contoso|2|Regular|5.0|Product0308046|8|White|20.2 x 9.6 x 10.7  | | |12.3|pounds|1|inches|1|High|5.29|11.5|2007-02-28 00:00:00.000||On||
789|308047|Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White|Laptop cooling hub notebook fan with 4 ports USB hub|22|Contoso, Ltd|Contoso|1|Economy|2.0|Product0308047|8|White|26.4  x 3.7  x 18 | | |28.3|pounds|1|inches|1|High|15.24|29.9|2006-07-13 00:00:00.000||On||
790|308048|Contoso Home/Office Laptop Power Adapter E300 White|Home/office laptop power adapter|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308048|8|White|39.8  x 13.7  x 5.5| | |29.0|pounds|1|inches|1|High|13.0|25.5|2006-09-16 00:00:00.000||On||
791|308049|Contoso USB 2.0 Dock Station docking station M800 White|USB 2.0 dock station docking station|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308049|8|White|42.2  x 15.8  x 6| | |29.0|pounds|1|inches|1|High|13.75|29.9|2006-08-02 00:00:00.000||On||
792|308050|Contoso Enhanced Capacity Battery M800 White|Home office enhanced capacity battery|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308050|8|White|18.7  x 2.6  x 13.1| | |19.6|pounds|1|inches|1|High|12.83|27.9|2005-11-13 00:00:00.000||On||
793|308051|Contoso Connectivity Starter Kit Smart Buy M680 White|Connectivity starter kit smart buy|22|Contoso, Ltd|Contoso|2|Regular|5.0|Product0308051|8|White|12 x 4 x 10 | | |3.7|pounds|1|inches|1|High|12.83|27.9|2007-11-15 00:00:00.000||On||
794|308052|Contoso 90W AC/DC Power Adapter E300 White|Enhanced capacity battery adapter|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308052|8|White|15.1 x 3.5 x 21.9| | |13.4|pounds|1|inches|1|High|6.07|11.9|2005-06-16 00:00:00.000||On||
795|308053|Contoso Reserve Pen - Tablet Pen E200 White|Reserve pen - tablet pen, connectivity technology, wireless|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308053|8|White|16.1 x 11.5 x 1.8 | | |7.7|pounds|1|inches|1|High|7.09|13.9|2009-04-11 00:00:00.000||On||
796|308054|Contoso USB Data Link - direct connect adapter E600 White|USB data link - direct connect adapter|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308054|8|White|15.8 x 11.6 x 12.6  | | |14.8|pounds|1|inches|1|High|8.62|16.9|2006-07-03 00:00:00.000||On||
797|308055|Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White|Primary extended capacity battery pack - notebook battery|22|Contoso, Ltd|Contoso|3|Deluxe|3.0|Product0308055|8|White|18 x 25.8 x 6.2| | |11.7|pounds|1|inches|1|High|11.23|33.9|2008-09-30 00:00:00.000||On||
798|308056|Contoso Digital camera accessory kit M200 White|Digital camera accessory kit|22|Contoso, Ltd|Contoso|2|Regular|1.0|Product0308056|8|White|6.2 x 11.2 x 6.2| | |10.1|pounds|1|inches|1|High|10.99|23.9|2005-04-16 00:00:00.000||On||
799|308057|Contoso Leather Case - case for digital photo camera X20 White|Leather case for digital photo camera|22|Contoso, Ltd|Contoso|3|Deluxe|1.0|Product0308057|8|White| 11 x 16 x 2| | |3.5|pounds|1|inches|1|High|13.22|39.9|2008-02-05 00:00:00.000||On||
800|308058|Contoso Lens cap E80 White|Lens cap black|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308058|8|White|14 x 8 x 6| | |5.3|pounds|1|inches|1|High|15.27|29.95|2009-01-03 00:00:00.000||On||
801|308059|Contoso Battery charger - bike E200 White|Primary extended capacity battery pack|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308059|8|White|14.8 x 6 x 7.2| | |5.6|pounds|1|inches|1|High|10.15|19.9|2005-07-30 00:00:00.000||On||
802|308060|Contoso USB Optical Mouse E200 White|USB optical mouse|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308060|8|White|22.8 x 18.7 x 9.8 | | |12.6|pounds|1|inches|1|High|7.9|15.5|2006-05-16 00:00:00.000||On||
803|308061|Contoso ADSL Modem Splitter/Filter X 1 E100 White|ADSL modem splitter/filter X 1|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308061|8|White|13 x 9 x 9| | |7.7|pounds|1|inches|1|High|9.13|17.9|2008-11-02 00:00:00.000||On||
804|308062|Contoso ADSL Modem Splitter/Filter X 2 E200 White|ADSL modem splitter/filter X 2|22|Contoso, Ltd|Contoso|1|Economy|2.0|Product0308062|8|White| 6.4 x 11.4 x 17.2| | |12.8|pounds|1|inches|1|High|11.68|22.9|2009-05-05 00:00:00.000||On||
805|308063|Contoso ADSL Modem Splitter/Filter X 3 E300 White|ADSL modem splitter/filter X 3|22|Contoso, Ltd|Contoso|1|Economy|2.0|Product0308063|8|White|10.2 x 18.7 x 3.3| | |6.2|pounds|1|inches|1|High|26.97|52.9|2009-03-31 00:00:00.000||On||
806|308064|Contoso USB Wave Multi-media Keyboard E280 White|USB wave multimedia keyboard|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308064|8|White|11.3 x 16.1 x 1.7 | | |10.0|pounds|1|inches|1|High|8.11|15.9|2006-08-08 00:00:00.000||On||
807|308065|Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White|Cables to go USB 2.0 hard drive enclosure|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308065|8|White|20 x 16.1 x 5.6| | |11.5|pounds|1|inches|1|High|6.07|11.9|2006-09-19 00:00:00.000||On||
808|308066|Contoso Rechargeable Battery E100 Grey|Rechargeable Battery|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308066|11|Grey|11 x 15 x 2 inches| | |7.0|pounds|1|inches|1|High|6.6|12.95|2005-04-16 00:00:00.000||On||
809|308067|Contoso Dual USB Power Adapter - power adapter E300 Grey|Dual USB power adapter - power adapter|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308067|11|Grey|18 x 12 x 12| | |11.3|pounds|1|inches|1|High|20.34|39.9|2006-02-05 00:00:00.000||On||
810|308068|Contoso Car power adapter M90 Grey|Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged.|22|Contoso, Ltd|Contoso|2|Regular|4.0|Product0308068|11|Grey|14.4 x 9.9 x 1.6 | | |7.4|pounds|1|inches|1|High|9.17|19.95|2005-01-03 00:00:00.000||On||
811|308069|Contoso Notebook Peripheral Kit M69 Grey|It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe|22|Contoso, Ltd|Contoso|2|Regular|5.0|Product0308069|11|Grey|9.2 x 4.5 x 8| | |4.0|pounds|1|inches|1|High|7.59|16.5|2006-07-13 00:00:00.000||On||
812|308070|Contoso Mouse Lock Bundle E200 Grey|Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product|22|Contoso, Ltd|Contoso|1|Economy|5.0|Product0308070|11|Grey|10 x 10 x 15| | |14.4|pounds|1|inches|1|High|6.6|12.95|2006-04-16 00:00:00.000||On||
813|308071|Contoso Education Supplies Bundle E200 Grey|Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers|22|Contoso, Ltd|Contoso|1|Economy|3.0|Product0308071|11|Grey|13.4 x 11.9 x 10.5| | |15.0|pounds|1|inches|1|High|6.88|13.5|2006-03-02 00:00:00.000||On||
814|308072|Contoso Laptop Starter Bundle M200 Grey|Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 Starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need|22|Contoso, Ltd|Contoso|2|Regular|2.0|Product0308072|11|Grey|9.8 x 12.8 x 14.3| | |6.7|pounds|1|inches|1|High|7.59|16.5|2007-11-13 00:00:00.000||On||
815|308073|Contoso Education Essentials Bundle M300 Grey|Education messenger essentials bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|2|Regular|3.0|Product0308073|11|Grey|9.7 x 19.6 x 10.7| | |10.0|pounds|1|inches|1|High|4.37|9.5|2006-12-31 00:00:00.000||On||
816|308074|Contoso Desktop Alternative Bundle E200 Grey|Desktop alternative bundle|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308074|11|Grey|19.4 x 17.8 x 16.9| | |14.4|pounds|1|inches|1|High|5.86|11.5|2005-06-16 00:00:00.000||On||
817|308075|Contoso Power Inverter - DC to AC power inverter E900 Grey|Notebook essentials bundle - notebook accessories bundle|22|Contoso, Ltd|Contoso|1|Economy|1.0|Product0308075|11|Grey|12 x 17 x 17| | |25.0|pounds|1|inches|1|High|4.84|9.5|2006-09-03 00:00:00.000||On||
818|308076|Contoso Smart Battery M901 Grey|Smart battery - memory backup battery|22|Contoso, Ltd|Contoso|2|Regular|2.0|Product0308076|11|Grey| 9.7 x 13 x 5.1| | |3.7|pounds|1|inches|1|High|5.29|11.5|2007-02-28 00:00:00.000||On||
